ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772270152214,0,0,1943652,0,0,0,0,0,0,7978
1772270153029,4420,141,1952892,0,0,223,1059,0,173,4110
1772270152960,1135,9,1980572,0,0,185,961,0,185,4937
1772270153789,21012,11332,1975896,0,0,352,707,0,184,692
1772270153791,17727,11200,1998376,0,0,314,609,0,196,1519
1772270154658,0,0,1998588,0,0,0,2,0,0,0
1772270154723,0,0,1973420,0,0,0,2,0,0,0
1772270155557,0,0,1999468,0,0,0,0,0,0,0
1772270155576,0,0,1972956,0,0,0,0,0,0,0
1772270156404,31,0,1995468,0,0,5,5,0,5,0
1772270156419,31,0,1982276,0,0,5,5,0,5,0
1772270157225,6,0,1997976,0,0,1,1,0,239,3671
1772270157331,6,0,1917988,0,0,176,281,0,1670,3671
1772270158077,21007,7559,1884412,0,0,7528,8532,0,7259,4822
1772270158140,21007,7559,1876292,0,0,7360,8253,0,5828,4822
1772270158860,14322,10634,1956768,0,0,174,701,0,2268,315
1772270158880,14325,10634,1900772,0,0,167,700,0,2268,315
1772270159704,3106,957,1955584,0,0,2146,2146,0,33,0
1772270159668,3107,957,1959036,0,0,2146,2146,0,33,0
1772270160471,161,92,1955552,0,0,33,23,0,33,19
1772270160456,159,92,1955576,0,0,31,23,0,33,19
1772270161285,1420,578,1948132,0,0,13,46,0,10,0
1772270161291,1420,578,1946936,0,0,11,46,0,8,0
1772270162131,53,0,1949944,0,0,17,17,0,15,0
1772270162131,53,0,1950532,0,0,17,17,0,17,0
1772270162940,516,13,1893508,0,0,385,588,0,390,2257
1772270163021,559,13,1859496,0,0,392,596,0,391,3104
1772270163766,16634,6847,1951436,0,0,555,1188,0,1714,1403
1772270163816,17003,6849,1912868,0,0,1585,1697,0,1766,556
1772270164572,4017,104,1921264,0,0,665,789,0,479,0
1772270164520,4429,106,1968948,0,0,1671,1275,0,532,0
1772270165372,42,0,1946620,0,0,31,31,0,0,0
1772270165370,42,0,1966976,0,0,0,0,0,0,0
1772270166190,7,0,1963748,0,0,3,135,0,3,0
1772270166221,7,0,1931616,0,0,3,135,0,3,0
1772270167075,0,0,1971204,0,0,1,0,0,1,0
1772270167164,0,0,1925484,0,0,2,1,0,1,0
1772270167954,191,0,1945232,0,0,38,38,0,43,0
1772270168038,191,0,1875464,0,0,40,41,0,61,0
1772270168823,137,0,1953836,0,0,33,38,0,31,0
1772270168860,137,0,1910912,0,0,30,34,0,13,0
1772270169667,35,0,1973496,0,0,9,5,0,9,0
1772270169789,40,0,1934292,0,0,9,35,0,45,0
1772270170552,2389,1355,1972404,0,0,38,66,0,36,0
1772270170635,2384,1355,1935816,0,0,38,36,0,3,0
1772270171344,7,0,1972524,0,0,3,3,0,3,0
1772270171462,7,0,1936556,0,0,3,3,0,0,0
1772270172212,14,0,1981276,0,0,9,6,0,9,9275
1772270172273,14,0,1949124,0,0,9,6,0,9,9943
1772270173096,11,0,1972268,0,0,5,6,0,5,1313
1772270173077,11,0,1969496,0,0,5,6,0,5,1981
1772270173937,5381,993,1923912,0,0,385,697,0,266,1324
1772270173992,5381,993,1885844,0,0,386,698,0,267,1324
1772270174704,3961,1836,1973584,0,0,26,28,0,19,0
1772270174747,3961,1836,1942804,0,0,25,44,0,19,162
1772270175445,2702,484,1966572,0,0,11,32,0,14,162
1772270175500,2719,484,1911344,0,0,18,28,0,17,0
1772270176178,659,208,1968564,0,0,15,22,0,6,0
1772270176250,642,208,1931328,0,0,8,9,0,2,0
1772270176928,19,0,1960724,0,0,6,8,0,7,0
1772270176954,19,0,1931696,0,0,6,10,0,7,0
1772270177762,1581,662,1948508,0,0,9,18,0,0,0
1772270177773,1581,662,1946996,0,0,9,50,0,0,0
1772270178520,0,0,1963120,0,0,1,35,0,2,0
1772270178632,4,0,1931448,0,0,2,1,0,191,0
1772270179334,8557,39,1876972,0,0,6914,6884,0,6901,3383
1772270179470,14138,2489,1852700,0,0,6924,6893,0,6722,3383
1772270180099,11571,5777,1926476,0,0,271,283,0,246,60
1772270180205,6123,3328,1922200,0,0,260,274,0,236,60
1772270180944,625,212,1939448,0,0,46,65,0,59,8387
1772270180944,488,211,1940304,0,0,48,70,0,59,8552
1772270181679,999,273,1950708,0,0,33,28,0,20,472
1772270181695,999,273,1946832,0,0,36,33,0,22,637
1772270182506,281,17,1944552,0,0,110,135,0,108,0
1772270182555,289,17,1915348,0,0,109,135,0,107,0
1772270183385,22,0,1938804,0,0,5439,5423,0,5440,0
1772270183417,2348,37,1902996,0,0,5439,5423,0,5450,0
1772270184244,5513,161,1932888,0,0,22,38,0,21,0
1772270184296,3179,124,1889184,0,0,22,38,0,10,0
1772270185082,39,0,1935604,0,0,6,6,0,6,0
1772270185162,46,0,1900884,0,0,6,8,0,6,0
1772270185919,594,173,1934976,0,0,2,4,0,2,35
1772270186031,595,173,1902100,0,0,3,116,0,2,35
1772270186795,348,0,1929972,0,0,4,124,0,3,0
1772270186868,340,0,1917476,0,0,4,10,0,3,0
1772270187657,170,0,1929360,0,0,15,21,0,10,45
1772270187699,170,0,1927308,0,0,14,21,0,10,45
1772270188503,3262,516,1928972,0,0,3,4,0,5,0
1772270188566,3262,516,1897972,0,0,3,4,0,7,0
1772270189419,17,0,1921012,0,0,5,5,0,1,0
1772270189386,17,0,1916068,0,0,5,5,0,6,0
1772270190255,17,0,1925892,0,0,5,6,0,5,0
1772270190327,17,0,1925952,0,0,5,6,0,2,0
1772270191142,35,0,1902340,0,0,11,60,0,7,46
1772270191206,42,0,1866656,0,0,13,62,0,7,46
1772270191996,625,130,1927212,0,0,11,17,0,9,0
1772270192113,618,130,1895924,0,0,9,15,0,9,0
1772270192907,39,0,1924012,0,0,3,9,0,3,0
1772270192961,39,0,1883380,0,0,3,164,0,3,0
1772270193728,555,505,1926972,0,0,170,331,0,1410,0
1772270193856,1110,509,1917656,0,0,1415,1457,0,1452,0
1772270194584,18637,463,1840260,0,0,18441,21811,0,17631,1182
1772270194748,31057,4767,1834908,0,0,22973,28372,0,27085,3075
1772270195336,25497,7845,1843780,0,0,10320,11796,0,9841,1893
1772270195562,13040,3722,1883404,0,0,4582,4048,0,383,0
1772270196105,620,185,1882604,0,0,72,126,0,42,0
1772270196398,104,0,1859444,0,0,34,33,0,28,0
1772270196950,88,0,1858560,0,0,30,31,0,30,0
1772270197242,86,0,1882448,0,0,30,32,0,42,0
1772270197800,356,0,1869548,0,0,75,432,0,72,0
1772270198051,356,0,1888332,0,0,75,430,0,37,0
1772270198637,119,15,1886800,0,0,21,1,0,21,0
1772270198918,132,15,1885552,0,0,20,21,0,20,0
1772270199558,30,0,1848828,0,0,1441,1451,0,2180,0
1772270199754,8006,81,1867184,0,0,4438,5484,0,5737,561
1772270200312,18125,1473,1799640,0,0,5432,6547,0,4664,2884
1772270200540,17378,7400,1805300,0,0,2594,2664,0,1847,4034
1772270201053,13865,8851,1926248,0,0,1461,2005,0,1424,14573
1772270201268,6676,2843,1935972,0,0,1302,1847,0,684,13624
1772270201832,1327,47,1936920,0,0,351,339,0,300,762
1772270202083,1371,47,1936592,0,0,430,345,0,302,0
1772270202629,105,0,1941760,0,0,110,146,0,12,0
1772270202923,30,0,1926220,0,0,58,129,0,11,0
1772270203519,37,0,1950608,0,0,36,10,0,10,0
1772270203796,46,0,1951896,0,0,9,9,0,9,0
1772270204446,31,0,1952184,0,0,0,14,0,16,0
1772270204720,27,0,1945332,0,0,19,19,0,19,0
1772270205317,1221,2,1894480,0,0,1654,1604,0,1626,0
1772270205500,1198,2,1895820,0,0,1656,1621,0,1643,0
1772270206106,294,5,1933252,0,0,116,132,0,121,0
1772270206240,293,5,1898384,0,0,109,132,0,109,0
1772270206940,39,0,1933028,0,0,134,127,0,142,0
1772270207052,577,0,1895484,0,0,152,135,0,160,0
1772270207699,1138,0,1923664,0,0,158,114,0,135,0
1772270207779,597,0,1884408,0,0,138,134,0,110,0
1772270208452,62,0,1938064,0,0,18,56,0,6,0
1772270208525,62,0,1899624,0,0,6,6,0,6,0
1772270209324,516,0,1914192,0,0,111,104,0,104,0
1772270209398,516,0,1907672,0,0,111,104,0,103,0
1772270210225,27,0,1875508,0,0,397,458,0,1256,0
1772270210274,27,0,1830244,0,0,1156,1184,0,2781,0
1772270210988,17061,45,1842908,0,0,12074,11984,0,11168,0
1772270211062,17072,45,1839852,0,0,11329,11272,0,9656,0
1772270211734,287,0,1907528,0,0,328,311,0,310,6854
1772270211814,307,0,1882388,0,0,320,304,0,299,7485
1772270212503,216,0,1916492,0,0,94,90,0,89,1447
1772270212530,190,0,1916476,0,0,88,83,0,87,816
1772270213322,66,0,1919772,0,0,13,13,0,11,0
1772270213332,63,0,1915460,0,0,13,14,0,40,0
1772270214136,950,12,1911224,0,0,347,351,0,346,0
1772270214179,948,12,1889648,0,0,347,350,0,318,0
1772270215056,5153,38,1901624,0,0,2690,2690,0,2715,0
1772270215028,5153,38,1873448,0,0,2690,2690,0,2716,0
1772270215874,10565,58,1879428,0,0,12544,12923,0,13310,0
1772270215897,10718,59,1875996,0,0,13239,13221,0,13323,0
1772270216669,3659,20,1810976,0,0,1143,752,0,428,0
1772270216693,3506,19,1793364,0,0,448,455,0,415,0
1772270217465,304,0,1883752,0,0,184,182,0,94,14822
1772270217455,304,0,1883864,0,0,184,183,0,94,17019
1772270218171,145,2,1927760,0,0,93,95,0,93,10903
1772270218237,145,2,1880112,0,0,93,95,0,93,8706
1772270219053,624,5,1923968,0,0,167,166,0,169,0
1772270219078,624,5,1923728,0,0,170,169,0,169,0
1772270219921,68,0,1926580,0,0,11,11,0,8,0
1772270219970,68,0,1893568,0,0,8,8,0,9,0
1772270220744,77,17,1910016,0,0,11,11,0,11,0
1772270220870,77,17,1852292,0,0,11,11,0,780,0
1772270221634,8453,22,1850368,0,0,5492,5489,0,5490,0
1772270221710,8453,22,1819944,0,0,5492,5490,0,4726,0
1772270222413,553,13,1890748,0,0,224,91,0,224,0
1772270222457,553,13,1867808,0,0,224,90,0,218,0
1772270223239,56,0,1860676,0,0,13,146,0,12,0
1772270223248,56,0,1870552,0,0,13,146,0,12,0
1772270224077,15628,99,1881804,0,0,3819,3816,0,4118,0
1772270224086,15628,99,1881804,0,0,3819,3835,0,4239,0
1772270224822,5387,13,1869652,0,0,1419,1392,0,1329,0
1772270224878,5402,13,1822024,0,0,1609,1593,0,1367,271
1772270225620,1202,5,1929560,0,0,368,398,0,159,13918
1772270225702,1187,5,1899984,0,0,178,178,0,0,15203
1772270226422,308,0,1952796,0,0,94,61,0,94,3738
1772270226506,308,0,1907872,0,0,94,61,0,94,2182
1772270227334,10,0,1951856,0,0,1,34,0,2,0
1772270227362,10,0,1949588,0,0,1,34,0,2,0
1772270228200,1,0,1950928,0,0,3,1,0,2,0
1772270228210,1,0,1950608,0,0,3,1,0,2,0
1772270229120,33,10,1923668,0,0,175,142,0,181,0
1772270229135,33,10,1912420,0,0,175,140,0,181,0
1772270230002,1522,0,1944560,0,0,140,158,0,136,0
1772270230006,1522,0,1948528,0,0,140,160,0,136,0
1772270230842,108,0,1968692,0,0,31,0,0,29,10780
1772270230862,108,0,1957080,0,0,31,48,0,29,12122
1772270231608,7,2,1983116,0,0,1,49,0,1,2350
1772270231709,7,2,1950152,0,0,1,1,0,1,1008
1772270232522,84,0,1982684,0,0,15,14,0,16,0
1772270232525,84,0,1981784,0,0,15,14,0,16,0
1772270233354,20,0,1979236,0,0,3,2,0,2,0
1772270233381,20,0,1962348,0,0,3,2,0,2,0
1772270234198,8,0,1979992,0,0,2,4,0,2,0
1772270234249,8,0,1961680,0,0,2,4,0,2,0
1772270235145,0,0,1978884,0,0,0,0,0,0,0
1772270235091,0,0,1979812,0,0,0,0,0,0,0
1772270235996,0,0,1980608,0,0,0,0,0,0,0
1772270235969,0,0,1979352,0,0,0,0,0,0,0
1772270236830,11301,62,1870960,0,0,11123,11021,0,11780,0
1772270236859,11332,62,1837840,0,0,11358,11513,0,12520,0
1772270237576,1369,0,1887740,0,0,1977,2152,0,1312,0
1772270237636,1485,0,1854388,0,0,1761,1668,0,598,0
1772270238385,262,3,1887124,0,0,217,219,0,288,0
1772270238351,409,3,1887864,0,0,271,239,0,331,0
1772270239165,284,0,1873024,0,0,173,195,0,15,0
1772270239154,284,0,1885052,0,0,208,207,0,32,0
1772270239957,1069,10,1875332,0,0,259,259,0,269,0
1772270239950,1069,10,1876244,0,0,258,258,0,269,0
1772270240795,826,0,1881032,0,0,271,271,0,321,0
1772270240824,827,0,1862516,0,0,272,272,0,427,0
1772270241618,659,0,1815976,0,0,348,448,0,1191,0
1772270241679,660,0,1803756,0,0,585,562,0,1459,0
1772270242458,13332,27,1771944,0,0,10526,10246,0,9501,0
1772270242495,13373,27,1720872,0,0,10297,10191,0,9127,0
1772270243211,4570,83,1796924,0,0,2963,3160,0,3411,0
1772270243299,6947,97,1758680,0,0,3465,3400,0,5576,0
1772270243935,4321,25,1805368,0,0,2914,2763,0,2408,0
1772270244031,1918,11,1771396,0,0,2405,2465,0,243,0
1772270244741,167,0,1803372,0,0,31,31,0,30,0
1772270244817,150,0,1767920,0,0,30,30,0,41,0
1772270245547,913,8,1817592,0,0,552,578,0,556,276
1772270245576,913,8,1818584,0,0,553,578,0,545,920
1772270246328,32,0,1852340,0,0,13,8,0,20,10554
1772270246355,32,0,1828864,0,0,12,8,0,20,9910
1772270247165,127,0,1819088,0,0,71,63,0,74,0
1772270247182,334,0,1780676,0,0,83,76,0,129,0
1772270247925,605,0,1820200,0,0,465,438,0,606,0
1772270247962,400,0,1785484,0,0,566,651,0,637,0
1772270248700,336,0,1842280,0,0,396,394,0,202,0
1772270248774,335,0,1844264,0,0,283,168,0,119,0
1772270249522,49,0,1873592,0,0,9,7,0,11,0
1772270249655,48,0,1822376,0,0,14,10,0,11,0
1772270250361,17,0,1873120,0,0,36,10,0,56,0
1772270250434,71,6,1844840,0,0,55,21,0,60,0
1772270251185,206,6,1875628,0,0,43,67,0,23,0
1772270251317,152,0,1834080,0,0,24,57,0,25,0
1772270252099,123,0,1874068,0,0,28,29,0,378,0
1772270252237,176,7,1839424,0,0,430,415,0,620,0
1772270252969,2494,17,1865388,0,0,810,791,0,422,0
1772270253075,2454,10,1829384,0,0,406,404,0,173,0
1772270253832,279,0,1867184,0,0,93,88,0,95,0
1772270253893,352,3,1832276,0,0,105,94,0,93,0
1772270254570,231,3,1875952,0,0,90,38,0,31,0
1772270254640,156,0,1839560,0,0,79,32,0,31,0
1772270255357,362,5,1875588,0,0,212,211,0,209,0
1772270255485,351,5,1836916,0,0,209,209,0,219,0
1772270256268,103,0,1871104,0,0,34,33,0,34,543
1772270256359,103,0,1846524,0,0,34,33,0,24,1818
1772270257114,10,0,1909196,0,0,4,5,0,3,14376
1772270257209,10,0,1887792,0,0,5,6,0,6,15054
1772270257899,12,0,1934400,0,0,7,7,0,7,5043
1772270257999,12,0,1899876,0,0,5,5,0,4,3090
1772270258760,0,0,1935760,0,0,0,0,0,0,0
1772270258879,0,0,1880612,0,0,0,0,0,0,0
1772270259620,0,0,1916192,0,0,8,8,0,8,0
1772270259810,28,0,1922360,0,0,8,8,0,10,0
1772270260629,86,0,1910500,0,0,7,7,0,5,0
1772270260566,114,0,1929440,0,0,7,7,0,7,0
1772270261446,0,0,1926304,0,0,1,0,0,1,0
1772270261464,0,0,1925856,0,0,1,0,0,1,0
1772270262270,5,0,1927596,0,0,2,2,0,2,0
1772270262298,5,0,1908204,0,0,2,2,0,2,0
1772270263173,23,0,1908160,0,0,1,2,0,1,0
1772270263168,23,0,1930340,0,0,1,2,0,1,0
1772270264080,440,0,1917040,0,0,14,14,0,14,0
1772270264061,440,0,1928684,0,0,14,14,0,14,0
1772270264958,103,0,1902580,0,0,25,24,0,24,0
1772270264908,103,0,1930192,0,0,25,24,0,24,0
1772270265804,14,0,1890032,0,0,2,2,0,2,0
1772270265805,14,0,1928044,0,0,2,2,0,2,0
1772270266685,5,0,1928508,0,0,1,1,0,1,0
1772270266683,5,0,1926728,0,0,1,1,0,1,0
1772270267554,13,0,1927600,0,0,2,2,0,3,0
1772270267604,13,0,1877344,0,0,3,3,0,3,0
1772270268413,12,0,1935060,0,0,53,53,0,52,0
1772270268505,12,0,1899824,0,0,52,52,0,52,0
1772270269299,307,0,1920396,0,0,65,64,0,65,0
1772270269369,310,0,1893296,0,0,65,64,0,65,0
1772270270199,12,0,1926704,0,0,2,2,0,36,0
1772270270157,15,0,1908352,0,0,4,2,0,36,0
1772270271063,915,5,1925532,0,0,316,314,0,280,256
1772270271064,915,5,1904468,0,0,315,314,0,280,256
1772270271929,68,0,1925896,0,0,10,11,0,10,0
1772270271915,68,0,1923116,0,0,11,11,0,10,0
1772270272778,31,0,1922476,0,0,3,3,0,3,0
1772270272811,31,0,1922068,0,0,3,3,0,3,0
1772270273613,26,0,1930108,0,0,1,3,0,3,0
1772270273709,26,0,1894464,0,0,3,3,0,6,0
1772270274447,39,0,1928340,0,0,8,6,0,6,0
1772270274555,39,0,1894204,0,0,6,6,0,4,0
1772270275332,58,0,1926960,0,0,12,10,0,10,0
1772270275397,58,0,1892752,0,0,12,10,0,9,0
1772270276249,12,0,1922540,0,0,2,2,0,2,0
1772270276224,12,0,1922268,0,0,2,2,0,5,0
1772270277079,94,0,1922900,0,0,17,16,0,17,0
1772270277092,94,0,1922900,0,0,17,16,0,14,0
1772270277918,148,0,1925184,0,0,22,23,0,22,0
1772270277957,155,0,1922292,0,0,22,23,0,22,0
1772270278768,16,0,1921704,0,0,6,6,0,6,0
1772270278810,9,0,1909700,0,0,6,6,0,6,0
1772270279672,11,0,1917864,0,0,6,2,0,2,0
1772270279659,11,0,1917916,0,0,6,2,0,2,0
1772270280513,11,0,1898964,0,0,5,5,0,5,0
1772270280498,11,0,1915276,0,0,5,5,0,5,0
1772270281411,8,0,1913600,0,0,1,1,0,1,0
1772270281391,8,0,1902220,0,0,1,1,0,1,0
1772270282222,9006,81,1928332,0,0,2947,2907,0,2949,0
1772270282273,9112,81,1893456,0,0,2952,2912,0,2949,0
1772270283086,1197,2,1924960,0,0,364,515,0,746,0
1772270283120,1103,2,1905468,0,0,406,539,0,767,0
1772270283919,1387,9,1908756,0,0,423,434,0,152,254
1772270283899,1399,9,1913668,0,0,470,463,0,173,254
1772270284720,312,4,1886280,0,0,83,81,0,81,0
1772270284743,312,4,1861024,0,0,83,81,0,81,0
1772270285579,0,0,1903532,0,0,0,0,0,135,0
1772270285619,0,0,1881088,0,0,5,36,0,135,0
1772270286443,525,7,1885544,0,0,236,188,0,95,0
1772270286426,525,7,1898876,0,0,241,224,0,95,0
1772270287302,11,0,1901000,0,0,1,7,0,1,0
1772270287281,11,0,1898808,0,0,1,7,0,1,0
1772270288163,198,0,1845688,0,0,1606,1431,0,2805,0
1772270288132,68,0,1864556,0,0,1000,1367,0,2340,0
1772270288952,6322,9,1829452,0,0,2754,2378,0,1424,0
1772270288952,6192,9,1803604,0,0,2149,2316,0,960,0
1772270289703,3175,13,1848116,0,0,3999,3999,0,3980,0
1772270289722,3175,13,1822768,0,0,3998,3997,0,3979,0
1772270290495,223,0,1845716,0,0,40,40,0,40,0
1772270290539,227,0,1842472,0,0,40,40,0,40,0
1772270291353,258,0,1797672,0,0,110,70,0,114,0
1772270291317,262,0,1837548,0,0,110,70,0,114,0
1772270292245,63,6,1805380,0,0,20,50,0,15,0
1772270292181,29,0,1818256,0,0,20,50,0,15,0
1772270293015,63,0,1841508,0,0,9,18,0,9,0
1772270293098,97,6,1774324,0,0,9,18,0,9,0
1772270293890,20,0,1841692,0,0,1,1,0,1,0
1772270293960,20,0,1819880,0,0,1,1,0,2,0
1772270294746,5,0,1835524,0,0,1,1,0,1,0
1772270294797,5,0,1803744,0,0,1,1,0,0,0
1772270295653,26,0,1778592,0,0,3,3,0,3,0
1772270295683,26,0,1788420,0,0,3,2,0,3,0
1772270296566,1,0,1833972,0,0,0,1,0,0,0
1772270296558,1,0,1799560,0,0,0,0,0,1,0
1772270297404,53,0,1843516,0,0,9,4,0,8,4014
1772270297450,53,0,1821176,0,0,9,4,0,7,4619
1772270298162,0,0,1888812,0,0,0,4,0,0,15178
1772270298209,0,0,1834816,0,0,0,4,0,0,14693
1772270298946,54,0,1870928,0,0,25,25,0,11,120
1772270298984,54,0,1891896,0,0,25,26,0,11,0
1772270299807,9,0,1852152,0,0,3,3,0,0,0
1772270299808,9,0,1877772,0,0,3,0,0,0,0
1772270300655,0,0,1835176,0,0,0,2,0,0,0
1772270300643,0,0,1872208,0,0,0,0,0,0,0
1772270301520,11,0,1894128,0,0,1,0,0,1,0
1772270301520,11,0,1851632,0,0,1,0,0,1,0
1772270302318,8,0,1901532,0,0,1,1,0,1,0
1772270302423,8,0,1845320,0,0,1,1,0,1,0
1772270303194,0,0,1871196,0,0,21,22,0,223,0
1772270303289,0,0,1803440,0,0,21,22,0,1398,0
1772270304044,16406,26,1791392,0,0,12888,12867,0,12672,0
1772270304095,16410,26,1756936,0,0,12895,12873,0,11497,0
1772270304785,320,0,1802460,0,0,165,139,0,158,0
1772270304826,316,0,1797144,0,0,158,133,0,158,0
1772270305694,2,0,1817764,0,0,2,28,0,3,0
1772270305613,0,0,1821568,0,0,1,28,0,3,0
1772270306446,40,0,1818160,0,0,37,21,0,45,0
1772270306499,48,0,1790896,0,0,49,23,0,45,0
1772270307271,88,0,1825696,0,0,13,27,0,2,0
1772270307367,82,0,1794856,0,0,2,25,0,11,0
1772270308109,43,0,1805880,0,0,293,752,0,2402,0
1772270308210,43,0,1768296,0,0,2007,2135,0,2717,0
1772270308935,42027,266,1783924,0,0,10876,10374,0,8820,0
1772270308970,42742,274,1741384,0,0,9215,9085,0,8647,0
1772270309680,6543,1390,1823960,0,0,1437,1478,0,1382,0
1772270309796,5828,1382,1782224,0,0,1384,1384,0,1231,0
1772270310579,132,0,1797088,0,0,27,27,0,27,0
1772270310638,143,0,1792464,0,0,27,27,0,27,0
1772270311441,180,0,1744204,0,0,39,32,0,127,0
1772270311475,169,0,1741156,0,0,39,32,0,135,0
1772270312273,453,12,1807836,0,0,111,117,0,59,0
1772270312314,462,12,1773320,0,0,111,117,0,111,0
1772270313104,386,0,1834984,0,0,115,118,0,72,11415
1772270313172,377,0,1803056,0,0,115,118,0,12,13027
1772270313870,30,0,1851800,0,0,6,6,0,6,1990
1772270313967,30,0,1796948,0,0,6,6,0,6,378
1772270314716,105,0,1850112,0,0,46,28,0,28,0
1772270314846,105,0,1811888,0,0,46,28,0,28,0
1772270315577,0,0,1851872,0,0,0,0,0,0,0
1772270315716,0,0,1839696,0,0,0,0,0,0,0
1772270316433,0,0,1852816,0,0,0,0,0,1,0
1772270316593,0,0,1844644,0,0,1,1,0,1,0
1772270317313,1,0,1851724,0,0,1,1,0,0,0
1772270317437,1,0,1812256,0,0,0,0,0,0,0
1772270318194,0,0,1824596,0,0,0,0,0,0,0
1772270318318,0,0,1852492,0,0,0,0,0,0,0
1772270319058,228,0,1778056,0,0,274,236,0,244,0
1772270319135,237,0,1785584,0,0,282,244,0,246,0
1772270319812,133,0,1853576,0,0,131,131,0,125,0
1772270319851,219,0,1828896,0,0,125,125,0,123,0
1772270320530,478,0,1861292,0,0,11,11,0,9,0
1772270320584,383,0,1828180,0,0,9,9,0,22,0
1772270321257,983,176,1856432,0,0,223,214,0,216,0
1772270321336,985,176,1802092,0,0,223,214,0,203,0
1772270322027,1340,498,1850044,0,0,209,6,0,3,0
1772270322089,1338,498,1837964,0,0,263,6,0,3,0
1772270322766,5,0,1843736,0,0,147,5,0,5,0
1772270322816,5,0,1776592,0,0,108,5,0,5,0
1772270323565,7,0,1807112,0,0,16,0,0,1,0
1772270323631,7,0,1806560,0,0,1,0,0,1,0
1772270324411,17401,199,1755376,0,0,15069,15101,0,15238,0
1772270324404,17401,199,1756452,0,0,15186,15112,0,15517,0
1772270325216,1442,3,1759452,0,0,641,672,0,267,0
1772270325192,1442,3,1803376,0,0,758,683,0,626,0
1772270325994,238,2,1838920,0,0,181,180,0,189,13635
1772270326019,238,2,1824548,0,0,181,180,0,110,13635
1772270326760,55,0,1787108,0,0,15,11,0,4,0
1772270326764,55,0,1812812,0,0,15,11,0,3,0
1772270327573,569,0,1837096,0,0,214,214,0,214,0
1772270327598,573,0,1835364,0,0,214,216,0,215,0
1772270328468,45,0,1837412,0,0,2,2,0,2,0
1772270328459,49,0,1832204,0,0,2,4,0,3,0
1772270329311,51,0,1792832,0,0,64,10,0,125,0
1772270329344,59,0,1747408,0,0,64,31,0,125,0
1772270330203,128,0,1837956,0,0,75,132,0,23,0
1772270330261,133,0,1818864,0,0,84,116,0,38,0
1772270331053,167,0,1843924,0,0,49,31,0,39,0
1772270331103,171,0,1792816,0,0,40,26,0,24,0
1772270331886,79,0,1844800,0,0,3,18,0,3,0
1772270332030,62,0,1806168,0,0,3,18,0,3,0
1772270332770,105,0,1844316,0,0,18,21,0,29,0
1772270332901,151,0,1832228,0,0,31,29,0,29,0
1772270333644,74,0,1843420,0,0,17,11,0,3,0
1772270333764,28,0,1807156,0,0,4,3,0,3,0
1772270334576,90,0,1828672,0,0,49,49,0,49,0
1772270334609,117,0,1780628,0,0,49,49,0,1613,0
1772270335433,13958,29,1739812,0,0,11251,11247,0,11251,0
1772270335485,13931,29,1722812,0,0,11251,11247,0,9687,0
1772270336219,725,8,1780068,0,0,191,188,0,192,0
1772270336270,728,8,1752164,0,0,196,193,0,193,0
1772270337008,85,0,1783832,0,0,14,14,0,9,0
1772270337174,82,0,1747436,0,0,9,9,0,8,0
1772270337895,8,0,1754100,0,0,1,4,0,1,0
1772270337939,8,0,1755628,0,0,1,4,0,1,0
1772270338756,13,0,1762800,0,0,1,1,0,1,0
1772270338861,13,0,1778688,0,0,1,1,0,2,0
1772270339572,214,0,1757648,0,0,34,34,0,34,0
1772270339752,214,0,1778580,0,0,34,34,0,34,0
1772270340519,42,0,1754552,0,0,7,6,0,7,0
1772270340552,42,0,1742184,0,0,7,6,0,6,0
1772270341394,0,0,1721848,0,0,0,1,0,0,0
1772270341406,0,0,1776536,0,0,0,1,0,1,0
1772270342218,43,0,1769412,0,0,6,4,0,4,0
1772270342239,43,0,1741776,0,0,6,4,0,3,0
1772270343084,359,15,1772616,0,0,164,122,0,164,0
1772270343115,359,15,1770236,0,0,164,122,0,164,0
1772270343953,2,0,1773160,0,0,0,42,0,0,771
1772270343974,2,0,1771328,0,0,0,42,0,0,1767
1772270344737,0,0,1813408,0,0,0,0,0,0,14844
1772270344808,0,0,1793456,0,0,0,0,0,3,15331
1772270345512,9,0,1825408,0,0,3,3,0,3,2910
1772270345603,9,0,1779780,0,0,3,3,0,0,1427
1772270346420,24,0,1837508,0,0,2,0,0,2,0
1772270346525,24,0,1831008,0,0,2,0,0,2,0
1772270347399,0,0,1782120,0,0,0,2,0,0,0
1772270347322,0,0,1811544,0,0,0,2,0,0,0
1772270348220,180,0,1833036,0,0,12,2,0,12,0
1772270348217,180,0,1833536,0,0,12,2,0,12,0
1772270349030,0,0,1830380,0,0,0,10,0,0,0
1772270349094,0,0,1774144,0,0,0,10,0,0,0
1772270349916,1,0,1809280,0,0,1,1,0,2,0
1772270349908,1,0,1826936,0,0,1,1,0,2,0
1772270350756,3438,0,1921416,0,0,1123,943,0,817,0
1772270350804,3442,0,1885376,0,0,1135,984,0,854,0
1772270351477,337,4,1957680,0,0,194,187,0,156,0
1772270351588,350,4,1918396,0,0,281,157,0,135,0
1772270352271,299,10,1952288,0,0,403,115,0,202,0
1772270352431,489,18,1946984,0,0,385,131,0,223,0
1772270353023,571,8,1941280,0,0,191,207,0,107,0
1772270353244,375,0,1942692,0,0,122,188,0,78,0
