ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772373452950,douyin_browse,37393,16971,1471928,0,0,788,3891,0,557,4182
1772373453693,douyin_browse,285,5,1476592,0,0,168,205,0,103,0
1772373454582,douyin_browse,28,0,1507920,0,0,5,5,0,5,0
1772373455428,switch_taobao,125,0,1489492,0,0,30,23,0,32,0
1772373456262,switch_taobao,89778,26686,1375776,3975,2172,38264,57855,46,42265,6168
1772373457133,switch_taobao,38361,9990,1435196,589,491,9008,10649,0,4549,1272
1772373457838,switch_taobao,408,10,1481700,0,0,35,29,0,29,8271
1772373458683,switch_taobao,738,298,1472696,0,0,141,8320,0,163,2762
1772373459453,switch_taobao,11152,7127,1491712,0,0,296,6831,0,183,5706
1772373460385,switch_taobao,8826,7541,1479668,0,0,377,1634,0,440,0
1772373461297,switch_taobao,602,40,1502720,0,0,724,1098,0,634,0
1772373462157,switch_taobao,2174,1436,1473276,0,0,10,317,0,10,0
1772373463059,douyin_browse,1985,311,1450164,0,0,1067,3319,0,1019,18
1772373463893,douyin_browse,3592,1436,1483416,0,0,411,525,0,418,63
1772373464707,douyin_browse,41827,37473,1388204,0,0,254,1477,0,221,5620
1772373465496,douyin_browse,1759,854,1383928,0,0,11,45,0,13,846
1772373466380,switch_bili,95430,32877,1430140,11382,8301,12472,22030,167,12691,20725
1772373467335,switch_bili,132561,72257,1368644,0,0,1364,12939,4,745,26620
1772373468028,switch_bili,49909,38453,1439676,336,200,4619,9916,0,4472,20111
1772373468763,switch_bili,1226,451,1446584,0,0,50,448,0,102,14192
1772373469669,switch_bili,54761,49061,1486532,0,0,281,962,0,225,2668
1772373470627,switch_bili,48141,25773,1456136,630,581,2405,15256,11,2458,14374
1772373471381,switch_bili,78228,59418,1485764,0,0,2279,23879,0,2077,15143
1772373472107,switch_bili,9933,3574,1468100,0,0,543,1996,0,82,0
1772373473018,douyin_browse,307,0,1456496,0,0,392,243,0,528,0
1772373473788,douyin_browse,2994,46,1467028,0,0,4031,3729,0,3435,0
1772373474554,douyin_browse,360,1,1505588,0,0,486,442,0,488,0
1772373475368,douyin_browse,393,11,1524336,0,0,144,122,0,72,0
1772373476241,douyin_browse,336,5,1500648,0,0,522,503,0,497,0
1772373477074,douyin_browse,1662,84,1534308,0,0,2344,2244,0,2310,0
1772373477888,douyin_browse,254,2,1503576,0,0,1519,1706,0,1684,0
1772373478728,douyin_browse,1812,13,1476276,0,0,634,545,0,314,0
1772373479648,douyin_browse,135,0,1444020,0,0,65,91,0,41,0
1772373480537,douyin_browse,836,14,1444348,0,0,151,132,0,139,0
1772373481410,douyin_browse,215,6,1439080,0,0,445,357,0,443,0
1772373482217,douyin_browse,9814,4776,1380264,0,0,1088,1434,0,1094,6498
1772373482958,douyin_browse,1670,629,1395464,0,0,220,321,0,163,8415
1772373483803,douyin_browse,112,0,1404144,0,0,70,75,0,73,0
1772373484654,douyin_browse,2104,24,1397484,0,0,1392,1392,0,1380,0
1772373485590,douyin_browse,4191,1063,1395204,0,0,291,451,0,263,1744
1772373486457,douyin_browse,8580,5550,1399660,0,0,76,100,0,75,31
1772373487294,douyin_browse,2091,574,1465684,0,0,422,531,0,411,0
1772373488071,douyin_browse,354,99,1435932,0,0,83,118,0,68,0
1772373488912,douyin_browse,99,4,1414188,0,0,29,193,0,186,1466
1772373489835,douyin_browse,6288,4773,1403664,0,0,163,15,0,131,0
1772373490768,douyin_browse,363,6,1401580,0,0,153,152,0,36,0
1772373491685,douyin_browse,4260,2464,1416572,0,0,165,136,0,117,1684
1772373492499,douyin_browse,6207,5118,1422760,0,0,80,133,0,69,42
1772373493310,douyin_browse,3956,1291,1400696,0,0,483,826,0,441,2802
1772373494082,douyin_browse,13062,9028,1373424,0,0,5554,5604,0,5627,92
1772373494969,douyin_browse,11359,5193,1495484,0,0,151,174,0,22,0
1772373495825,douyin_browse,4277,1555,1484352,0,0,798,1013,0,1052,0
1772373496618,douyin_browse,3820,1660,1468392,0,0,591,1312,0,243,0
1772373497446,douyin_browse,1489,853,1508572,0,0,156,352,0,117,0
1772373498249,douyin_browse,281,175,1502036,0,0,22,56,0,17,0
1772373499055,douyin_browse,175,36,1498332,0,0,9,15,0,57,0
1772373499928,douyin_browse,88,0,1499528,0,0,98,98,0,41,0
1772373500851,douyin_browse,4310,1216,1489396,0,0,74,75,0,75,0
1772373501760,douyin_browse,49326,21242,1513064,0,0,6559,9941,0,6402,9346
1772373502513,douyin_browse,4558,1505,1480048,0,0,313,945,0,266,2273
1772373503306,douyin_browse,9045,6445,1481076,0,0,186,235,0,175,0
1772373504171,douyin_browse,296,100,1477060,0,0,39,70,0,35,13
1772373505054,douyin_browse,657,176,1477220,0,0,37,45,0,36,0
1772373505901,douyin_browse,7662,4089,1447756,0,0,159,288,0,136,718
1772373506710,douyin_browse,4503,2989,1464692,0,0,65,234,0,56,0
1772373507534,douyin_browse,529,132,1450612,0,0,43,204,0,45,2165
1772373508419,douyin_browse,10652,8488,1451736,0,0,108,3772,0,37,949
1772373509310,douyin_browse,3921,2027,1430560,0,0,41,184,0,13,0
1772373510122,douyin_browse,1318,340,1432392,0,0,540,720,0,522,1395
1772373510882,douyin_browse,3815,1777,1542548,0,0,146,359,0,139,0
1772373511757,douyin_browse,12,0,1534460,0,0,6,5,0,7,0
1772373512618,douyin_browse,170,0,1543772,0,0,23,241,0,19,0
1772373513494,douyin_browse,1053,436,1534212,0,0,1164,2716,0,1311,0
1772373514270,douyin_browse,12239,4393,1346196,0,0,645,1496,0,376,1700
1772373515136,douyin_browse,1118,599,1368744,0,0,17,350,0,15,675
1772373515946,douyin_browse,1954,1017,1368800,0,0,239,840,0,260,2172
1772373516832,douyin_browse,6501,4443,1411852,0,0,35,266,0,3,0
1772373517688,douyin_browse,405,273,1425188,0,0,10,294,0,3,24
1772373518491,douyin_browse,1054,459,1428052,0,0,235,1728,0,240,96
1772373519260,douyin_browse,736,233,1390368,0,0,81,964,0,44,0
1772373520140,douyin_browse,236,176,1416732,0,0,71,95,0,92,4645
1772373521019,douyin_browse,19312,15246,1390800,0,0,72,630,0,39,0
1772373521873,douyin_browse,28,0,1395184,0,0,63,206,0,62,740
1772373522671,douyin_browse,1996,1368,1400212,0,0,74,584,0,72,0
1772373523465,douyin_browse,984,557,1372952,0,0,31,439,0,28,0
1772373524369,douyin_browse,15,0,1467684,0,0,9,99,0,3,0
1772373525335,douyin_browse,9,0,1445880,0,0,38,2,0,48,0
1772373526253,douyin_browse,82,0,1466584,0,0,45,73,0,35,0
1772373527117,douyin_browse,748,88,1470400,0,0,147,1486,0,128,0
1772373527879,douyin_browse,162,133,1468896,0,0,54,386,0,203,0
1772373528740,douyin_browse,385,0,1469680,0,0,159,400,0,5,0
1772373529612,douyin_browse,50,0,1467564,0,0,27,115,0,25,0
1772373530515,douyin_browse,47,5,1460828,0,0,8,7,0,7,0
1772373531381,douyin_browse,431,21,1451312,0,0,90,388,0,89,0
1772373532257,douyin_browse,54,0,1493924,0,0,25,188,0,231,0
1772373533033,douyin_browse,1830,10,1459708,0,0,344,1131,0,123,0
1772373533795,douyin_browse,56,21,1447700,0,0,117,901,0,2330,69
1772373534574,douyin_browse,51547,12456,1468044,0,0,5497,10912,0,3179,5648
1772373535425,douyin_browse,6029,1858,1457184,0,0,2393,3077,0,2390,3165
1772373536271,douyin_browse,7875,5401,1455440,0,0,58,1122,0,90,1220
1772373537093,douyin_browse,54406,46178,1355804,0,0,110,1555,0,50,9954
1772373537844,douyin_browse,699,149,1327424,0,0,36,49,0,27,90
1772373538705,douyin_browse,382,136,1471104,0,0,9,475,0,20,0
1772373539555,douyin_browse,240,20,1543692,0,0,124,2141,0,88,0
1772373540437,douyin_browse,39,0,1543320,0,0,5,3,0,70,0
1772373541288,switch_mall,29615,7017,1407164,1043,921,16585,28840,19,17123,6642
1772373542085,switch_mall,82108,33427,1398488,6657,5787,16290,22152,121,15522,10858
1772373542872,switch_mall,3410,193,1457156,0,0,1060,7116,0,933,8773
1772373543603,switch_mall,684,102,1482308,0,0,77,405,0,57,0
1772373544330,switch_mall,1310,605,1477372,0,0,2087,2923,0,2084,0
1772373545088,switch_mall,895,171,1473100,0,0,40,182,0,62,0
1772373545909,switch_mall,3583,1446,1407840,0,0,1733,5090,0,1736,974
1772373546627,switch_mall,10957,5542,1445104,0,0,890,2713,0,731,109
1772373547454,switch_mall,15519,9819,1413532,0,0,370,1073,0,125,1586
1772373548233,douyin_browse,14070,7512,1391856,0,0,804,13716,0,934,1488
1772373549076,douyin_browse,42589,11096,1380088,0,0,905,10084,0,459,1083
1772373549843,douyin_browse,10775,5985,1391604,0,0,44,39,0,32,0
1772373550549,douyin_browse,2177,184,1422588,0,0,1380,2740,0,1368,0
1772373551298,douyin_browse,1108,392,1517972,0,0,92,694,0,67,0
1772373552213,switch_qqlive,128226,22528,1421540,33153,22797,19897,33205,471,19908,11741
1772373552989,switch_qqlive,171639,43646,1314480,35537,25705,29356,72118,524,28886,13761
1772373553911,switch_qqlive,295500,52754,1275908,25866,20151,7183,93349,343,5860,29127
1772373554766,switch_qqlive,146046,62832,1421444,1552,730,1774,37918,8,1181,38130
1772373555496,switch_qqlive,21828,10839,1406900,0,0,3561,15974,0,4903,12812
1772373556232,switch_qqlive,4549,111,1475916,0,0,4226,3324,0,2867,1931
1772373556987,switch_qqlive,7866,39,1456708,0,0,3629,3460,0,2871,978
1772373557731,switch_qqlive,968,3,1406144,0,0,661,606,0,573,0
1772373558565,douyin_browse,392,0,1414708,0,0,210,196,0,202,0
1772373559414,douyin_browse,62593,22754,1374172,6719,2511,3742,6326,50,3261,10386
1772373560212,douyin_browse,24537,14625,1525532,425,185,338,1629,0,258,0
1772373560992,douyin_browse,4465,1942,1543828,0,0,185,507,0,331,0
1772373561730,douyin_browse,12627,5070,1646456,0,0,1116,5438,0,691,0
1772373562546,switch_phone,26020,11219,1599764,300,873,4107,12836,83,4135,7962
1772373563417,switch_phone,114406,34901,1605924,8163,6028,1624,9863,91,1243,25660
1772373564242,switch_phone,83507,19658,1504540,7026,6113,1967,8023,67,1709,12682
1772373565108,switch_phone,92594,31456,1293920,0,0,1308,13704,89,1149,14720
1772373566052,switch_phone,140758,47133,1600292,13877,5836,11435,33852,26,12156,9545
1772373566896,switch_phone,95674,8292,1683352,7128,8492,12902,43926,211,12508,4879
1772373567818,switch_phone,153700,27102,1655948,7317,3029,6887,21891,0,5778,9989
1772373568455,switch_phone,37863,4808,1638308,0,0,3632,8140,0,3357,862
1772373569104,douyin_browse,20223,12800,1588644,0,0,308,3912,7,338,11742
1772373569814,douyin_browse,157776,57666,1712016,13966,10691,12369,79862,192,11703,18807
1772373570607,douyin_browse,50875,29594,1589476,0,0,1892,7274,0,1773,9000
1772373571331,douyin_browse,19455,12905,1561516,0,0,573,3751,0,327,196
1772373572035,douyin_browse,330,35,1560468,0,0,197,99,0,89,0
1772373572778,douyin_browse,2324,2,1490416,0,0,2474,3237,0,2829,0
1772373573481,douyin_browse,31650,7656,1461188,2382,647,6122,6777,13,5003,7100
1772373574108,douyin_browse,8926,4293,1504896,0,0,808,1440,0,794,8813
1772373574869,douyin_browse,2793,1438,1492644,0,0,421,1055,0,313,2355
1772373575696,douyin_browse,11693,7715,1507700,0,0,1843,2407,0,1790,8553
1772373576448,douyin_browse,12887,7123,1534904,0,0,895,1058,0,878,11296
1772373577120,douyin_browse,2446,779,1536612,0,0,505,536,0,533,58
1772373577960,douyin_browse,2056,435,1498452,0,0,2124,2312,0,2025,5120
1772373578763,douyin_browse,9425,7426,1515432,0,0,155,367,0,197,2222
1772373579508,douyin_browse,315,154,1506048,0,0,139,332,0,109,17112
1772373580356,douyin_browse,597,451,1551828,0,0,68,76,0,37,4075
1772373581204,douyin_browse,459,249,1551636,0,0,45,105,0,102,0
1772373582054,douyin_browse,2614,1449,1574192,0,0,1391,2481,0,1358,0
1772373582826,douyin_browse,8024,518,1487916,0,0,14766,15757,0,16497,2739
1772373583756,douyin_browse,13596,5948,1611412,0,0,1986,1509,0,130,0
1772373584628,douyin_browse,3827,2068,1637616,0,0,165,317,0,145,0
1772373585517,douyin_browse,719,306,1612592,0,0,396,415,0,389,0
1772373586296,douyin_browse,1039,491,1608296,0,0,235,709,0,215,0
1772373587155,douyin_browse,43,0,1606924,0,0,60,75,0,60,0
1772373587980,douyin_browse,30,0,1606776,0,0,19,29,0,16,0
1772373588816,douyin_browse,179,30,1605128,0,0,198,372,0,468,0
1772373589605,douyin_browse,2522,234,1602932,0,0,321,289,0,28,0
1772373590474,douyin_browse,296,0,1588452,0,0,10,19,0,6,0
1772373591364,douyin_browse,405,28,1610368,0,0,281,368,0,281,0
1772373592116,douyin_browse,1505,557,1612428,0,0,706,908,0,676,0
1772373592955,douyin_browse,6066,293,1601588,0,0,1865,2470,0,1771,1095
1772373593855,douyin_browse,9990,6717,1584192,0,0,308,457,0,297,29
1772373594739,douyin_browse,270,45,1590812,0,0,76,169,0,65,5
1772373595676,douyin_browse,206,28,1608372,0,0,30,31,0,99,0
1772373596568,douyin_browse,2318,333,1598556,0,0,987,1292,0,1423,449
1772373597287,douyin_browse,22586,8599,1540044,0,0,1594,2113,0,1027,5487
1772373598084,douyin_browse,11439,6548,1548748,0,0,295,672,0,264,179
1772373598894,douyin_browse,784,556,1527580,0,0,38,117,0,27,0
1772373599756,douyin_browse,563,396,1546088,0,0,22,26,0,82,590
1772373600581,douyin_browse,8259,5737,1565688,0,0,330,729,0,246,877
1772373601380,douyin_browse,456,215,1578048,0,0,314,336,0,504,0
1772373602127,douyin_browse,909,0,1570952,0,0,670,718,0,118,0
1772373602967,douyin_browse,23,0,1529332,0,0,19,17,0,49,0
1772373603866,douyin_browse,178,0,1545244,0,0,151,123,0,85,0
1772373604697,douyin_browse,139,6,1538380,0,0,281,238,0,235,0
1772373605478,douyin_browse,2403,311,1463364,0,0,1793,6470,0,1123,0
1772373606339,douyin_browse,177,1,1454840,0,0,280,256,0,268,0
1772373607183,douyin_browse,7,0,1632832,0,0,2,33,0,2,0
1772373608028,douyin_browse,49,0,1637088,0,0,51,54,0,51,0
1772373608862,douyin_browse,127,0,1619916,0,0,6,5,0,28,0
1772373609658,douyin_browse,106,0,1608524,0,0,178,168,0,145,0
1772373610389,douyin_browse,95,0,1617904,0,0,63,67,0,56,0
1772373611190,douyin_browse,56,0,1625008,0,0,37,17,0,143,0
1772373611968,douyin_browse,538,13,1624816,0,0,268,259,0,97,0
1772373612746,douyin_browse,39,0,1622908,0,0,34,16,0,33,0
1772373613541,douyin_browse,86,0,1621472,0,0,41,38,0,26,0
1772373614357,douyin_browse,796,0,1558808,0,0,419,405,0,407,0
1772373615115,douyin_browse,53,0,1568704,0,0,28,26,0,182,0
1772373615922,douyin_browse,185,0,1558676,0,0,212,197,0,36,0
1772373616774,douyin_browse,16,0,1556892,0,0,6,5,0,5,0
1772373617611,douyin_browse,126,0,1578444,0,0,87,82,0,82,0
1772373618376,douyin_browse,111,0,1542620,0,0,73,62,0,64,0
1772373619202,douyin_browse,29,0,1539512,0,0,5,8,0,6,0
1772373620044,douyin_browse,11,2,1496056,0,0,7,2,0,5,0
1772373620861,douyin_browse,3,0,1487532,0,0,3,8,0,20,0
1772373621733,douyin_browse,122,2,1501832,0,0,109,108,0,89,0
1772373622535,douyin_browse,867,5,1493180,0,0,1392,1639,0,1382,0
1772373623433,douyin_browse,32,0,1589704,0,0,31,29,0,29,0
1772373624331,douyin_browse,78,0,1582872,0,0,88,75,0,79,0
1772373625171,douyin_browse,1771,8,1582096,0,0,4,5,0,2,0
1772373626059,douyin_browse,28,0,1581432,0,0,9,7,0,12,0
1772373626917,douyin_browse,314,0,1509748,0,0,352,334,0,328,0
1772373627682,douyin_browse,107,0,1495860,0,0,98,94,0,91,0
1772373628561,douyin_browse,1,0,1494804,0,0,1,1,0,1,0
1772373629370,douyin_browse,14,0,1490404,0,0,36,24,0,35,0
1772373630110,douyin_browse,172,5,1467908,0,0,63,73,0,60,0
1772373630891,douyin_browse,108,0,1471992,0,0,19,14,0,14,0
1772373631715,douyin_browse,173,0,1464736,0,0,137,130,0,129,0
1772373632561,douyin_browse,376,1,1466560,0,0,146,143,0,147,0
1772373633338,douyin_browse,649,6,1480976,0,0,770,674,0,755,900
1772373634076,douyin_browse,4156,3022,1465680,0,0,50,200,0,47,2342
1772373634898,douyin_browse,4436,2904,1475024,0,0,12,20,0,3,0
1772373635742,douyin_browse,38,1,1453780,0,0,52,52,0,53,0
1772373636677,douyin_browse,175,0,1464504,0,0,37,34,0,35,0
1772373637577,switch_mm,67433,25141,1437848,3134,1831,12289,17676,32,11986,11171
1772373638389,switch_mm,2251,614,1453744,0,0,289,4821,0,234,4757
1772373639122,switch_mm,20609,7039,1501172,0,0,1318,4163,0,1173,5534
1772373639859,switch_mm,2536,1760,1493436,0,0,128,287,0,117,0
1772373640640,switch_mm,658,110,1475432,0,0,150,402,0,137,690
1772373641399,switch_mm,2659,1844,1491040,0,0,135,689,0,499,1237
1772373642171,switch_mm,8858,4460,1497188,0,0,735,3981,0,213,6748
1772373642937,switch_mm,11602,9517,1513020,0,0,77,673,0,62,0
1772373643703,switch_mm,264,144,1513868,0,0,21,143,0,12,0
1772373644476,douyin_browse,15919,2352,1587824,0,0,5162,12004,0,5023,1879
1772373645216,douyin_browse,1108,184,1610108,0,0,309,493,0,278,0
1772373646102,douyin_browse,269,0,1609904,0,0,63,71,0,57,0
1772373646929,douyin_browse,165,0,1608592,0,0,25,89,0,1446,0
1772373647801,switch_bili,36159,6798,1614720,872,1144,10573,12001,21,11501,9793
1772373648576,switch_bili,104389,69303,1521976,413,0,4690,7161,0,1991,17848
1772373649299,switch_bili,810,24,1534084,0,0,653,2992,0,566,0
1772373650153,switch_bili,289,78,1555160,0,0,29,62,0,21,0
1772373651147,switch_bili,875,10,1558612,0,0,206,245,0,257,0
1772373651971,switch_bili,2736,1277,1542472,0,0,783,2926,0,1015,20
1772373652866,switch_bili,4631,1326,1476444,0,0,4673,6106,0,10021,933
1772373653773,switch_bili,14827,3646,1490808,0,0,6449,5709,0,748,0
1772373654647,douyin_browse,14867,7858,1443468,0,0,704,5300,0,861,913
1772373655513,douyin_browse,19192,3854,1452816,0,0,291,2894,0,130,3249
1772373656370,douyin_browse,7857,5069,1474860,0,0,34,42,0,14,0
1772373657220,douyin_browse,29,0,1498244,0,0,87,1249,0,82,569
1772373657990,switch_mall,893,201,1479840,0,0,46,475,0,1297,787
1772373658813,switch_mall,98681,36539,1387052,13362,11256,21685,39064,222,20157,12909
1772373659548,switch_mall,1596,668,1402568,0,0,91,2494,0,58,2378
1772373660303,switch_mall,16380,14501,1395840,0,0,32,1647,0,31,0
1772373661213,switch_mall,148,61,1417444,0,0,25,31,0,25,0
1772373662042,switch_mall,3328,1199,1390036,0,0,385,1876,0,344,94
1772373662969,switch_mall,14668,13338,1416676,0,0,27,27,0,25,0
1772373663880,switch_mall,9,0,1416852,0,0,5,18,0,4,5545
1772373664654,switch_mall,409,355,1460852,0,0,44,200,0,42,15519
1772373665428,douyin_browse,1131,327,1420296,0,0,773,1752,0,756,0
1772373666195,douyin_browse,808,0,1420776,0,0,484,938,0,493,0
1772373666973,douyin_browse,973,310,1447100,0,0,108,8559,0,31,3
1772373667826,douyin_browse,1382,606,1449220,0,0,8,305,0,5,0
1772373668705,douyin_browse,3082,2038,1442808,4864,3941,282,25547,83,74,6345
1772373669540,douyin_browse,85854,41095,1379132,7902,6256,282,11419,154,139,9911
1772373670339,douyin_browse,5484,3574,1487788,0,0,47,517,0,38,0
1772373671202,douyin_browse,863,496,1498080,0,0,8,416,0,8,0
1772373672035,douyin_browse,933,696,1497428,0,0,71,4537,0,21,0
1772373672896,douyin_browse,481,114,1486368,0,0,17,1686,0,5,0
1772373673772,douyin_browse,10,0,1497356,0,0,9,95,0,5,0
1772373674590,douyin_browse,276,54,1482520,0,0,172,3155,0,110,8154
1772373675329,douyin_browse,658,307,1491852,0,0,121,2192,0,104,7258
1772373676100,douyin_browse,553,98,1489472,0,0,26,782,0,4,0
1772373676941,douyin_browse,5,0,1468064,0,0,1,8,0,1,0
1772373677804,douyin_browse,1306,324,1459664,0,0,222,655,0,206,2136
1772373678737,douyin_browse,10703,9435,1477388,0,0,5,41,0,2,17
1772373679579,douyin_browse,85,30,1462872,0,0,20,42,0,48,0
1772373680409,douyin_browse,3251,367,1449492,0,0,81,204,0,44,0
1772373681183,douyin_browse,8,0,1464288,0,0,8,11,0,8,0
1772373682012,douyin_browse,555,0,1438328,0,0,274,705,0,268,2938
1772373682849,douyin_browse,10899,9378,1409864,0,0,37,43,0,38,0
1772373683773,douyin_browse,1020,538,1407816,0,0,1,1,0,1,0
1772373684646,douyin_browse,402,262,1407976,0,0,1,9,0,1,0
1772373685496,douyin_browse,23,0,1406508,0,0,7,17,0,67,0
1772373686364,douyin_browse,424,4,1430748,0,0,97,235,0,24,399
1772373687165,douyin_browse,5716,2369,1369500,0,0,381,1220,0,373,3181
1772373688006,douyin_browse,14157,8480,1511156,0,0,9,56,0,9,0
1772373688855,douyin_browse,0,0,1512872,0,0,10,80,0,9,0
1772373689744,douyin_browse,13,0,1511828,0,0,3,4,0,2,0
1772373690615,douyin_browse,123,0,1499364,0,0,121,2349,0,113,0
1772373691446,douyin_browse,175,17,1457356,0,0,125,3106,0,49,0
1772373692303,douyin_browse,0,0,1469804,0,0,0,0,0,0,0
1772373693172,douyin_browse,21,12,1430764,0,0,22,280,0,11,0
1772373694010,douyin_browse,15,0,1452860,0,0,3,2,0,7,0
1772373694806,douyin_browse,14,0,1451076,0,0,6,252,0,0,0
1772373695688,douyin_browse,1,0,1446384,0,0,1,4,0,2,0
1772373696567,douyin_browse,535,356,1425220,0,0,90,401,0,87,5290
1772373697372,douyin_browse,10421,9025,1438216,0,0,9,57,0,5,0
1772373698171,douyin_browse,3,0,1415412,0,0,2,2,0,2,1540
1772373698974,douyin_browse,6977,4829,1418560,0,0,0,1,0,0,0
1772373699854,douyin_browse,83,0,1423160,0,0,0,0,0,0,0
1772373700757,douyin_browse,31,6,1421660,0,0,8,29,0,14,0
1772373701585,douyin_browse,748,380,1411960,0,0,221,3158,4,151,1012
1772373702401,douyin_browse,12996,7875,1369480,377,178,20,137,0,19,0
1772373703220,douyin_browse,560,152,1354544,0,0,2,9,0,2,0
1772373704080,douyin_browse,540,139,1352048,0,0,7,5,0,5,0
1772373704875,douyin_browse,1399,889,1314300,0,0,115,2058,0,84,5318
1772373705647,douyin_browse,16634,13473,1318796,0,0,54,179,0,50,0
1772373706448,douyin_browse,3,0,1472444,0,0,4,2,0,3,0
1772373707277,douyin_browse,6,0,1472296,0,0,5,75,0,3,0
1772373708060,douyin_browse,1,0,1468744,0,0,0,2,0,0,0
1772373708839,douyin_browse,33,0,1466272,0,0,11,248,0,16,0
1772373709663,douyin_browse,399,158,1451132,0,0,63,353,0,83,0
1772373710431,douyin_browse,607,82,1506560,0,0,54,269,0,34,0
1772373711234,douyin_browse,22,0,1521840,0,0,29,102,0,8,0
1772373712036,douyin_browse,133,10,1504352,0,0,62,2712,0,45,0
1772373712835,douyin_browse,706,0,1498460,0,0,5,68,0,0,0
1772373713665,douyin_browse,872,33,1470444,0,0,455,1112,0,442,1478
1772373714442,douyin_browse,2896,2343,1471176,0,0,4,4,0,5,0
1772373715283,douyin_browse,212,17,1443360,0,0,47,256,0,45,605
1772373716059,douyin_browse,29024,7367,1440884,0,0,4676,13401,0,4645,5490
1772373716973,douyin_browse,2601,268,1460656,0,0,550,557,0,525,0
1772373717818,douyin_browse,990,10,1446980,0,0,244,244,0,244,0
1772373718693,douyin_browse,123,0,1463844,0,0,95,200,0,104,0
1772373719506,douyin_browse,2573,781,1463936,0,0,117,172,0,77,0
1772373720285,douyin_browse,162,0,1462536,0,0,69,68,0,68,0
1772373721124,douyin_browse,132,0,1441116,0,0,45,113,0,46,1190
1772373721993,douyin_browse,7794,6448,1440812,0,0,36,260,0,38,0
1772373722834,douyin_browse,620,21,1469536,0,0,65,77,0,55,0
1772373723576,douyin_browse,312,158,1444324,0,0,62,77,0,55,0
1772373724432,douyin_browse,85,0,1574044,0,0,30,86,0,32,0
1772373725302,douyin_browse,10,0,1584940,0,0,7,20,0,4,0
1772373726173,douyin_browse,5862,65,1604116,0,0,2576,2737,0,3242,0
1772373726863,douyin_browse,3236,23,1603572,0,0,752,1942,0,101,0
1772373727737,douyin_browse,649,146,1554708,0,0,253,971,0,216,0
1772373728564,douyin_browse,163,0,1535060,0,0,96,102,0,95,0
1772373729392,douyin_browse,16,0,1510400,0,0,5,3,0,5,0
1772373730235,douyin_browse,21,0,1531584,0,0,8,12,0,9,0
1772373731113,douyin_browse,11600,100,1501256,0,0,4670,4696,0,4667,0
1772373731982,douyin_browse,58,0,1512192,0,0,11,41,0,12,0
1772373732825,douyin_browse,1024,22,1505476,0,0,353,550,0,347,0
1772373733689,switch_pinduoduo,6,0,1466580,0,0,517,1882,0,1632,0
1772373734436,switch_pinduoduo,67191,6975,1433384,0,0,22210,31843,0,20854,5451
1772373735144,switch_pinduoduo,2722,1065,1492412,0,0,150,545,0,136,3247
1772373735867,switch_pinduoduo,1626,855,1464404,0,0,56,137,0,40,0
1772373736815,switch_pinduoduo,2910,1487,1466860,0,0,557,1327,0,894,134
1772373737700,switch_pinduoduo,16279,8622,1476060,0,0,908,2628,0,759,1952
1772373738592,switch_pinduoduo,14480,11013,1468308,0,0,77,77,0,45,0
1772373739514,switch_pinduoduo,1650,9,1469008,0,0,540,604,0,533,0
1772373740474,douyin_browse,188,61,1491028,0,0,30,352,0,31,3154
1772373741281,douyin_browse,12061,8478,1449768,0,0,398,1617,0,347,0
1772373742089,douyin_browse,1665,393,1460708,0,0,308,400,0,283,0
1772373743018,douyin_browse,753,607,1487592,0,0,5,42,0,6,0
1772373743893,switch_bili,640,278,1470428,0,0,43,295,0,814,820
1772373744723,switch_bili,24177,9947,1421796,0,0,9062,19121,0,8188,8500
1772373745489,switch_bili,7744,6410,1503888,0,0,348,942,0,347,8108
1772373746272,switch_bili,2976,2199,1515028,0,0,291,320,0,277,8208
1772373747256,switch_bili,1460,387,1535288,0,0,250,1654,0,239,0
1772373748166,switch_bili,44,0,1545340,0,0,134,803,0,660,0
1772373749082,switch_bili,1965,4,1500860,0,0,1412,2535,0,877,0
1772373749918,switch_bili,708,0,1517488,0,0,119,117,0,271,0
1772373750858,douyin_browse,1386,528,1460144,0,0,199,296,0,49,2372
1772373751696,douyin_browse,10823,8610,1465360,0,0,867,1519,0,560,0
1772373752531,douyin_browse,13182,115,1472120,0,0,8620,8580,0,8739,0
1772373753285,douyin_browse,6054,53,1495400,0,0,514,452,0,307,0
1772373754066,douyin_browse,240,5,1489192,0,0,56,64,0,59,0
1772373754913,switch_searchbox,34724,80,1414396,0,0,22047,33691,0,22347,0
1772373755698,switch_searchbox,41175,12439,1353004,473,203,10256,10547,3,9350,5782
1772373756359,switch_searchbox,40382,28319,1317064,0,0,908,1218,0,856,11402
1772373757224,switch_searchbox,7240,5863,1336084,0,0,56,93,0,53,4009
1772373757964,switch_searchbox,936,717,1398832,0,0,29,82,0,27,15497
1772373758787,switch_searchbox,202,71,1394476,0,0,528,565,0,526,0
1772373759543,switch_searchbox,1410,232,1379756,0,0,547,540,0,540,0
1772373760312,switch_searchbox,3048,77,1431900,0,0,2413,2520,0,2393,0
1772373761113,switch_searchbox,177,0,1393444,0,0,75,66,0,87,0
1772373761958,douyin_browse,13390,8079,1323932,0,0,2497,3337,0,2457,7034
1772373762794,douyin_browse,21468,9981,1385708,0,0,272,3122,0,130,0
