ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772264755745,0,0,1948620,0,0,71,0,0,65,0
1772264756465,0,0,1949216,0,0,190,0,0,192,0
1772264757188,0,0,1942612,0,0,131,0,0,126,0
1772264757909,0,0,1971456,0,0,87,0,0,87,10211
1772264758638,0,0,1981444,0,0,32,0,0,37,396
1772264759373,0,0,1960792,0,0,6966,0,0,8164,0
1772264760106,0,0,1873568,0,0,4265,0,0,3137,0
1772264760782,0,0,1919688,0,0,238,0,0,161,0
1772264761616,0,0,1916204,0,0,595,0,0,595,0
1772264762370,0,0,1906916,0,0,159,0,0,159,0
1772264763227,0,0,1910720,0,0,4,0,0,4,4720
1772264764036,0,0,1939104,0,0,1,0,0,2,3988
1772264764860,0,0,1803016,0,0,16464,0,0,18004,0
1772264765565,0,0,1784016,0,0,1969,0,0,480,0
1772264766298,0,0,1870204,0,0,320,0,0,263,13156
1772264766975,0,0,1923968,0,0,10,0,0,12,12441
1772264767790,0,0,1923572,0,0,48,0,0,45,0
1772264768532,0,0,1916480,0,0,150,0,0,152,0
1772264769303,0,0,1916504,0,0,22,0,0,20,0
1772264770110,0,0,1860748,0,0,5286,0,0,5301,0
1772264770786,0,0,1837976,0,0,159,0,0,196,0
1772264771570,0,0,1875908,0,0,135,0,0,82,0
1772264772365,0,0,1874404,0,0,56,0,0,57,0
1772264773195,0,0,1886664,0,0,9,0,0,8,0
1772264773920,0,0,1886580,0,0,29,0,0,29,3591
1772264774596,0,0,1941840,0,0,1,0,0,1,17551
1772264775282,0,0,1921112,0,0,94,0,0,185,2874
1772264775929,0,0,1928844,0,0,434,0,0,228,0
1772264776583,0,0,1954288,0,0,312,0,0,310,3731
1772264777274,0,0,2009840,0,0,111,0,0,112,18648
1772264777974,0,0,2009296,0,0,40,0,0,43,632
1772264778687,0,0,2014960,0,0,123,0,0,121,0
1772264779448,0,0,2015052,0,0,7,0,0,5,0
1772264780215,0,0,2015676,0,0,10,0,0,7,0
1772264780953,0,0,2006656,0,0,80,0,0,64,0
1772264781634,0,0,2015468,0,0,37,0,0,31,0
1772264782253,0,0,2033212,0,0,12,0,0,1,0
1772264782934,0,0,2032968,0,0,0,0,0,0,0
1772264783612,0,0,2033136,0,0,20,0,0,18,0
1772264784258,0,0,2030340,0,0,0,0,0,0,0
1772264784930,0,0,2055004,0,0,86,0,0,86,10833
1772264785576,0,0,2055760,0,0,2,0,0,0,0
1772264786246,0,0,1955112,0,0,12363,0,0,12374,0
1772264786874,0,0,1951164,0,0,143,0,0,134,0
1772264787537,0,0,1986552,0,0,394,0,0,391,0
1772264788320,0,0,1985808,0,0,75,0,0,78,0
1772264789100,0,0,1978804,0,0,236,0,0,247,0
1772264789846,0,0,1977112,0,0,34,0,0,22,0
1772264790644,0,0,1975100,0,0,13,0,0,11,0
1772264791438,0,0,1929804,0,0,9250,0,0,9611,0
1772264792092,0,0,1893128,0,0,1741,0,0,1377,0
1772264792868,0,0,1925552,0,0,218,0,0,219,0
1772264793698,0,0,1926296,0,0,17,0,0,14,0
1772264794577,0,0,1921608,0,0,52,0,0,52,0
1772264795458,0,0,1922928,0,0,1,0,0,1,0
1772264796343,0,0,1918676,0,0,11,0,0,15,0
1772264797174,0,0,1998992,0,0,148,0,0,143,0
1772264797955,0,0,1996936,0,0,15,0,0,16,0
1772264798820,0,0,1996332,0,0,87,0,0,86,0
1772264799688,0,0,1995328,0,0,269,0,0,266,0
1772264800518,0,0,1994456,0,0,29,0,0,29,3157
1772264801223,0,0,2054104,0,0,0,0,0,0,12332
1772264802100,0,0,2034592,0,0,4708,0,0,5175,0
1772264802753,0,0,1956092,0,0,2894,0,0,2436,0
1772264803478,0,0,1992508,0,0,2506,0,0,2484,0
1772264804281,0,0,1982596,0,0,97,0,0,97,0
1772264805009,0,0,1978596,0,0,309,0,0,295,0
1772264805757,0,0,1969432,0,0,44,0,0,33,0
1772264806637,0,0,1969332,0,0,10,0,0,10,0
1772264807491,0,0,1979352,0,0,1220,0,0,1231,0
1772264808330,0,0,1979152,0,0,23,0,0,12,0
1772264809177,0,0,1980968,0,0,0,0,0,0,0
1772264810025,0,0,1979748,0,0,6,0,0,6,0
1772264810860,0,0,1977488,0,0,173,0,0,173,0
1772264811658,0,0,2008640,0,0,3,0,0,3,10988
1772264812356,0,0,2019456,0,0,51,0,0,41,1119
1772264813198,0,0,1920056,0,0,12251,0,0,12229,0
1772264813880,0,0,1955312,0,0,190,0,0,179,0
1772264814612,0,0,1955856,0,0,35,0,0,36,0
1772264815448,0,0,1956476,0,0,7,0,0,10,0
1772264816294,0,0,1950824,0,0,13,0,0,5,0
1772264817133,0,0,1950748,0,0,12,0,0,12,0
1772264817893,0,0,1916088,0,0,45,0,0,100,313
1772264818566,0,0,1891788,0,0,342,0,0,285,0
1772264819325,0,0,1931672,0,0,114,0,0,106,0
1772264820076,0,0,1929612,0,0,47,0,0,47,0
1772264820769,0,0,1946016,0,0,9,0,0,9,0
1772264821562,0,0,1950420,0,0,32,0,0,23,0
1772264822448,0,0,1953208,0,0,49,0,0,49,0
1772264823326,0,0,1966716,0,0,12,0,0,10,0
1772264824178,0,0,1967928,0,0,6,0,0,6,0
1772264825033,0,0,1967776,0,0,3,0,0,3,0
1772264825851,0,0,1956272,0,0,4465,0,0,4516,1366
1772264826544,0,0,1948840,0,0,5921,0,0,5871,559
1772264827398,0,0,1969596,0,0,4,0,0,3,8620
1772264828096,0,0,1994644,0,0,1,0,0,8,3951
1772264828915,0,0,1995140,0,0,176,0,0,170,0
1772264829791,0,0,2013856,0,0,6,0,0,5,0
1772264830638,0,0,2013100,0,0,11,0,0,11,0
1772264831449,0,0,2014584,0,0,9129,0,0,9708,4642
1772264832125,0,0,2054824,0,0,4126,0,0,3572,0
1772264832963,0,0,2052680,0,0,38,0,0,13,0
1772264833798,0,0,1964896,0,0,9034,0,0,9058,0
1772264834472,0,0,1991736,0,0,590,0,0,555,0
1772264835294,0,0,1990564,0,0,8,0,0,8,0
1772264836122,0,0,1989656,0,0,3,0,0,3,0
1772264836968,0,0,1995372,0,0,54,0,0,56,0
1772264837782,0,0,1990704,0,0,89,0,0,87,0
1772264838645,0,0,1948228,0,0,100,0,0,106,0
1772264839312,0,0,1973900,0,0,281,0,0,266,0
1772264839996,0,0,2024896,0,0,93,0,0,91,0
1772264840659,0,0,2022016,0,0,4,0,0,4,0
1772264841340,0,0,2022244,0,0,0,0,0,0,0
1772264842020,0,0,2023160,0,0,0,0,0,0,0
1772264842673,0,0,2052828,0,0,4,0,0,4,12456
1772264843339,0,0,2087900,0,0,14,0,0,14,7065
1772264843989,0,0,2089440,0,0,1,0,0,1,0
1772264844663,0,0,2090104,0,0,0,0,0,0,0
1772264845298,0,0,2087788,0,0,0,0,0,0,0
1772264845965,0,0,2086956,0,0,0,0,0,0,0
1772264846649,0,0,2087324,0,0,0,0,0,0,0
1772264847306,0,0,2088184,0,0,0,0,0,0,0
1772264847977,0,0,2086680,0,0,0,0,0,0,0
1772264848677,0,0,2086112,0,0,0,0,0,0,0
1772264849388,0,0,2059516,0,0,71,0,0,56,0
1772264850106,0,0,2021676,0,0,4,0,0,1,0
1772264850819,0,0,2080832,0,0,7,0,0,7,14921
1772264851520,0,0,2102800,0,0,2,0,0,2,5150
1772264852290,0,0,2108004,0,0,17,0,0,14,0
1772264853002,0,0,2102708,0,0,10,0,0,9,0
1772264853808,0,0,2102200,0,0,1,0,0,1,0
1772264854543,0,0,2067608,0,0,4342,0,0,5918,1422
1772264855296,0,0,1980744,0,0,23347,0,0,21218,5879
1772264855997,0,0,2041968,0,0,232,0,0,196,0
1772264856590,0,0,2057232,0,0,160,0,0,125,0
1772264857297,0,0,2058820,0,0,66,0,0,91,0
1772264858054,0,0,2054512,0,0,116,0,0,89,0
1772264858763,0,0,2050940,0,0,29,0,0,22,0
1772264859514,0,0,2052396,0,0,15,0,0,16,0
1772264860272,0,0,2062888,0,0,223,0,0,196,543
1772264861038,0,0,2062628,0,0,14,0,0,14,0
1772264861778,0,0,2062512,0,0,8,0,0,8,0
1772264862549,0,0,2059616,0,0,17,0,0,17,0
1772264863314,0,0,2058640,0,0,9,0,0,10,0
1772264864070,0,0,2058756,0,0,6,0,0,6,0
1772264864814,0,0,2055612,0,0,3,0,0,2,0
1772264865588,0,0,2023328,0,0,140,0,0,57,920
1772264866267,0,0,2022056,0,0,11,0,0,146,0
1772264866935,0,0,2056296,0,0,277,0,0,142,0
1772264867630,0,0,2053648,0,0,195,0,0,195,0
1772264868321,0,0,2050156,0,0,536,0,0,536,0
1772264868967,0,0,2045388,0,0,2,0,0,1,0
1772264869642,0,0,2045880,0,0,0,0,0,0,0
1772264870312,0,0,2043840,0,0,0,0,0,0,0
1772264870977,0,0,1948484,0,0,14264,0,0,14614,1850
1772264871638,0,0,1960028,0,0,621,0,0,243,0
1772264872279,0,0,2034480,0,0,52,0,0,50,14226
1772264872976,0,0,2076116,0,0,11,0,0,18,11607
1772264873814,0,0,2075332,0,0,27,0,0,45,0
1772264874562,0,0,2072052,0,0,107,0,0,84,0
1772264875319,0,0,2070060,0,0,25,0,0,23,0
1772264876069,0,0,2049252,0,0,2919,0,0,3563,0
1772264876690,0,0,1994204,0,0,10513,0,0,9859,0
1772264877361,0,0,2031156,0,0,415,0,0,487,0
1772264878156,0,0,2030524,0,0,115,0,0,47,0
1772264878873,0,0,2027648,0,0,193,0,0,217,0
1772264879599,0,0,2035924,0,0,145,0,0,119,0
1772264880410,0,0,2036028,0,0,46,0,0,41,0
1772264881201,0,0,1999896,0,0,42,0,0,51,0
1772264881943,0,0,2099260,0,0,193,0,0,118,6858
1772264882620,0,0,2124792,0,0,142,0,0,144,451
1772264883285,0,0,2170892,0,0,74,0,0,69,16157
1772264883967,0,0,2172292,0,0,10,0,0,34,0
1772264884749,0,0,2179072,0,0,27,0,0,2,0
1772264885522,0,0,2179752,0,0,14,0,0,14,0
1772264886288,0,0,2178904,0,0,10,0,0,11,0
1772264887085,0,0,2071080,0,0,17150,0,0,17238,0
1772264887739,0,0,2074028,0,0,219,0,0,113,0
1772264888416,0,0,2081008,0,0,21,0,0,17,0
1772264889239,0,0,2080096,0,0,64,0,0,64,0
1772264890049,0,0,2075920,0,0,72,0,0,72,0
1772264890814,0,0,2086496,0,0,26,0,0,30,5457
1772264891486,0,0,2122776,0,0,17,0,0,13,10267
1772264892171,0,0,2088712,0,0,181,0,0,179,0
1772264892824,0,0,2086480,0,0,41,0,0,41,0
1772264893489,0,0,2124716,0,0,111,0,0,111,0
1772264894154,0,0,2123312,0,0,24,0,0,24,0
1772264894816,0,0,2122192,0,0,2,0,0,2,0
1772264895503,0,0,2118592,0,0,45,0,0,36,0
1772264896148,0,0,2117924,0,0,0,0,0,0,0
1772264896840,0,0,2117824,0,0,1,0,0,1,0
1772264897536,0,0,2095760,0,0,43,0,0,57,0
1772264898174,0,0,2095124,0,0,27,0,0,28,0
1772264898858,0,0,2166764,0,0,27,0,0,9,16297
1772264899550,0,0,2185608,0,0,151,0,0,121,4435
1772264900220,0,0,2185592,0,0,2,0,0,3,0
1772264900991,0,0,2181476,0,0,2,0,0,0,0
1772264901792,0,0,2180328,0,0,15,0,0,10,0
1772264902548,0,0,2169980,0,0,6,0,0,2,0
1772264903380,0,0,2169360,0,0,0,0,0,0,0
1772264904149,0,0,2168192,0,0,2,0,0,2,0
1772264904920,0,0,2168760,0,0,11,0,0,6,0
1772264905717,0,0,2168028,0,0,0,0,0,0,0
1772264906519,0,0,2168556,0,0,0,0,0,0,0
1772264907276,0,0,2167136,0,0,27,0,0,33,0
1772264908070,0,0,2166524,0,0,10,0,0,0,0
1772264908872,0,0,2166628,0,0,45,0,0,27,0
1772264909739,0,0,2167664,0,0,15,0,0,13,0
1772264910571,0,0,2166908,0,0,1,0,0,1,0
1772264911389,0,0,2165968,0,0,19,0,0,19,0
1772264912127,0,0,2166028,0,0,8,0,0,4,0
1772264912911,0,0,2161584,0,0,26,0,0,4,0
1772264913694,0,0,2161344,0,0,1,0,0,1,0
1772264914468,0,0,2161288,0,0,5,0,0,5,0
1772264915240,0,0,2161596,0,0,0,0,0,0,0
1772264916001,0,0,2160064,0,0,3,0,0,3,0
1772264916856,0,0,2160780,0,0,1,0,0,1,0
1772264917648,0,0,2160640,0,0,0,0,0,0,0
1772264918410,0,0,2105480,0,0,28,0,0,28,0
1772264919101,0,0,2122340,0,0,7,0,0,0,0
1772264919694,0,0,2128516,0,0,0,0,0,0,0
1772264920334,0,0,2128292,0,0,0,0,0,0,0
1772264920996,0,0,2127284,0,0,0,0,0,0,0
1772264921657,0,0,2120632,0,0,2,0,0,2,0
1772264922326,0,0,2119784,0,0,0,0,0,0,0
1772264923027,0,0,2118064,0,0,0,0,0,0,0
1772264923708,0,0,2063908,0,0,17504,0,0,18885,0
1772264924391,0,0,2022236,0,0,5545,0,0,4155,0
1772264925090,0,0,2060716,0,0,161,0,0,208,0
1772264925902,0,0,2058704,0,0,208,0,0,148,0
1772264926694,0,0,2050576,0,0,639,0,0,642,0
1772264927445,0,0,2050072,0,0,30,0,0,23,0
1772264928200,0,0,2048848,0,0,84,0,0,83,0
1772264928945,0,0,1988412,0,0,15140,0,0,15164,0
1772264929652,0,0,1982304,0,0,500,0,0,530,0
1772264930273,0,0,2006820,0,0,634,0,0,575,0
1772264931090,0,0,2002248,0,0,294,0,0,294,0
1772264931902,0,0,1999084,0,0,88,0,0,87,341
1772264932668,0,0,1998456,0,0,14,0,0,15,0
1772264933409,0,0,1997000,0,0,20,0,0,19,0
1772264934224,0,0,2008440,0,0,9986,0,0,10222,0
1772264934874,0,0,1931344,0,0,8234,0,0,7955,1774
1772264935575,0,0,1979776,0,0,2210,0,0,2204,7380
1772264936265,0,0,2031708,0,0,8,0,0,8,18009
1772264936975,0,0,2047160,0,0,3456,0,0,3455,0
1772264937770,0,0,2055588,0,0,12,0,0,5,0
1772264938602,0,0,2055576,0,0,1,0,0,1,0
1772264939437,0,0,2030988,0,0,434,0,0,212,0
1772264940166,0,0,1981820,0,0,11451,0,0,12631,0
1772264940830,0,0,2017856,0,0,2877,0,0,1450,0
1772264941484,0,0,2081128,0,0,12,0,0,12,17498
1772264942179,0,0,2088784,0,0,121,0,0,103,0
1772264942923,0,0,2090424,0,0,10,0,0,12,0
1772264943764,0,0,2088996,0,0,7,0,0,4,0
1772264944611,0,0,2087660,0,0,24,0,0,24,0
1772264945409,0,0,2022392,0,0,146,0,0,109,0
1772264946067,0,0,2063572,0,0,122,0,0,120,0
1772264946693,0,0,2060620,0,0,5,0,0,4,0
1772264947381,0,0,2057972,0,0,43,0,0,43,0
1772264948022,0,0,2053744,0,0,9,0,0,9,0
1772264948687,0,0,2058576,0,0,12,0,0,12,0
1772264949346,0,0,2088696,0,0,1,0,0,1,15716
1772264950013,0,0,2110652,0,0,0,0,0,2,3863
1772264950672,0,0,2021800,0,0,13737,0,0,13642,0
1772264951329,0,0,2040740,0,0,91,0,0,87,0
1772264951992,0,0,2060888,0,0,361,0,0,358,0
1772264952804,0,0,2060824,0,0,7,0,0,7,0
1772264953539,0,0,2053524,0,0,575,0,0,588,0
1772264954285,0,0,2051240,0,0,24,0,0,13,0
1772264955088,0,0,2051236,0,0,14,0,0,12,0
1772264955841,0,0,1954136,0,0,19924,0,0,20302,8778
1772264956548,0,0,1974476,0,0,1594,0,0,1274,4682
1772264957294,0,0,2007576,0,0,183,0,0,123,0
1772264958039,0,0,2023536,0,0,166,0,0,163,0
1772264958746,0,0,2022444,0,0,75,0,0,81,0
1772264959444,0,0,2018440,0,0,73,0,0,67,0
1772264960170,0,0,2013740,0,0,35,0,0,35,0
1772264960898,0,0,1976396,0,0,1867,0,0,2135,0
1772264961558,0,0,1922008,0,0,8115,0,0,7865,0
1772264962220,0,0,1950968,0,0,351,0,0,322,0
1772264962985,0,0,1951228,0,0,191,0,0,208,0
1772264963705,0,0,1949900,0,0,28,0,0,11,0
1772264964550,0,0,1945596,0,0,1,0,0,1,0
1772264965383,0,0,1994184,0,0,5,0,0,5,16190
1772264966062,0,0,2003928,0,0,3,0,0,2,508
1772264966832,0,0,1908124,0,0,12284,0,0,12655,0
1772264967532,0,0,1900244,0,0,696,0,0,321,0
1772264968239,0,0,1964508,0,0,22,0,0,25,19882
1772264968963,0,0,1983084,0,0,60,0,0,44,3590
1772264969788,0,0,1977292,0,0,84,0,0,88,0
1772264970655,0,0,1977504,0,0,34,0,0,31,0
1772264971525,0,0,1976828,0,0,2,0,0,1,0
1772264972449,0,0,1977044,0,0,0,0,0,0,0
1772264973318,0,0,1975580,0,0,0,0,0,0,0
1772264974211,0,0,1975928,0,0,1,0,0,1,0
1772264975100,0,0,1976060,0,0,0,0,0,0,0
1772264976006,0,0,1990700,0,0,44,0,0,44,7127
1772264976827,0,0,1995072,0,0,2,0,0,3,0
1772264977739,0,0,1996468,0,0,3,0,0,2,0
1772264978611,0,0,1996672,0,0,0,0,0,0,0
1772264979497,0,0,1973292,0,0,62,0,0,32,0
1772264980276,0,0,1925484,0,0,0,0,0,0,0
1772264981077,0,0,1989752,0,0,1,0,0,1,0
1772264981890,0,0,1985732,0,0,12203,0,0,12779,0
1772264982560,0,0,1936492,0,0,1663,0,0,1124,0
1772264983273,0,0,1991036,0,0,610,0,0,568,0
1772264984037,0,0,1991440,0,0,103,0,0,103,0
1772264984782,0,0,1989260,0,0,65,0,0,125,0
1772264985534,0,0,1995692,0,0,137,0,0,78,0
1772264986327,0,0,2010840,0,0,51,0,0,51,0
1772264987153,0,0,1969620,0,0,197,0,0,246,0
1772264987793,0,0,1948216,0,0,851,0,0,801,0
1772264988560,0,0,1969772,0,0,117,0,0,116,0
1772264989351,0,0,1966196,0,0,30,0,0,30,0
1772264990227,0,0,1965592,0,0,35,0,0,35,0
1772264991097,0,0,1972736,0,0,14,0,0,17,0
1772264991965,0,0,1972700,0,0,15,0,0,9,0
1772264992821,0,0,1846932,0,0,20543,0,0,22041,0
1772264993544,0,0,1872428,0,0,1813,0,0,351,0
1772264994208,0,0,1882028,0,0,108,0,0,73,0
1772264994935,0,0,1879564,0,0,61,0,0,110,0
1772264995677,0,0,1884616,0,0,104,0,0,55,0
1772264996376,0,0,1885008,0,0,26,0,0,19,4327
1772264997066,0,0,1940824,0,0,29,0,0,29,11906
1772264997821,0,0,1902988,0,0,62,0,0,208,0
1772264998487,0,0,1873272,0,0,325,0,0,100,0
1772264999138,0,0,1910188,0,0,299,0,0,297,0
1772264999896,0,0,1909080,0,0,224,0,0,233,0
1772265000602,0,0,1898364,0,0,14,0,0,4,0
1772265001347,0,0,1895016,0,0,2,0,0,2,0
1772265002081,0,0,1918740,0,0,0,0,0,1,9875
1772265002770,0,0,1946324,0,0,44,0,0,43,12590
1772265003492,0,0,1957644,0,0,8,0,0,7,3100
1772265004280,0,0,1971060,0,0,1,0,0,1,0
1772265005113,0,0,1971256,0,0,0,0,0,2,0
1772265005935,0,0,1971960,0,0,5,0,0,2,0
1772265006750,0,0,1969644,0,0,0,0,0,0,0
1772265007508,0,0,1991696,0,0,0,0,0,0,9959
1772265008203,0,0,2032168,0,0,1,0,0,1,13535
1772265008889,0,0,1945452,0,0,14210,0,0,15005,2440
1772265009538,0,0,1944292,0,0,912,0,0,68,0
1772265010278,0,0,1969032,0,0,2146,0,0,2133,0
1772265011059,0,0,1965208,0,0,12,0,0,13,0
1772265011837,0,0,1957500,0,0,31,0,0,37,0
1772265012607,0,0,1958964,0,0,65,0,0,58,0
1772265013435,0,0,1953720,0,0,5,0,0,7,0
1772265014206,0,0,1918856,0,0,114,0,0,104,0
1772265014865,0,0,1966624,0,0,142,0,0,142,0
1772265015522,0,0,1977320,0,0,2,0,0,5,0
1772265016199,0,0,1977996,0,0,4,0,0,1,0
1772265016842,0,0,1975968,0,0,1,0,0,1,0
1772265017459,0,0,1971532,0,0,7,0,0,7,0
1772265018128,0,0,1970296,0,0,0,0,0,0,0
1772265018799,0,0,1967928,0,0,29,0,0,30,0
1772265019460,0,0,1905184,0,0,214,0,0,210,0
1772265020109,0,0,1934700,0,0,13,0,0,14,0
1772265020800,0,0,1942980,0,0,9,0,0,8,0
1772265021627,0,0,1941064,0,0,11,0,0,11,0
1772265022432,0,0,2044896,0,0,13,0,0,13,0
1772265023234,0,0,2044548,0,0,62,0,0,62,0
1772265024104,0,0,2042048,0,0,19,0,0,23,0
1772265024875,0,0,2040988,0,0,30,0,0,26,0
1772265025681,0,0,2041308,0,0,3,0,0,3,0
1772265026493,0,0,2039820,0,0,0,0,0,0,0
1772265027348,0,0,2040492,0,0,0,0,0,0,0
1772265028218,0,0,2040556,0,0,0,0,0,0,0
1772265029098,0,0,2040836,0,0,3,0,0,3,0
1772265029933,0,0,2039676,0,0,6,0,0,6,0
1772265030740,0,0,2037120,0,0,3,0,0,3,0
1772265031642,0,0,2036928,0,0,2,0,0,2,0
1772265032485,0,0,2037084,0,0,1,0,0,1,0
1772265033306,0,0,2038020,0,0,3,0,0,3,0
1772265034144,0,0,2035864,0,0,36,0,0,36,0
1772265034963,0,0,1889088,0,0,17772,0,0,17866,0
1772265035603,0,0,1914060,0,0,539,0,0,426,0
1772265036311,0,0,1922580,0,0,24,0,0,24,0
1772265037156,0,0,1922804,0,0,6,0,0,6,0
1772265038000,0,0,1917876,0,0,61,0,0,61,0
1772265038814,0,0,1915524,0,0,113,0,0,111,0
1772265039534,0,0,1926804,0,0,245,0,0,303,0
1772265040276,0,0,1918020,0,0,299,0,0,236,0
1772265041140,0,0,1915780,0,0,82,0,0,64,0
1772265041976,0,0,1909684,0,0,299,0,0,294,0
1772265042716,0,0,1907896,0,0,14,0,0,11,0
1772265043522,0,0,1908680,0,0,1,0,0,1,0
1772265044292,0,0,1944920,0,0,29,0,0,29,12400
1772265045037,0,0,1944232,0,0,14,0,0,18,0
1772265045798,0,0,1946056,0,0,13,0,0,9,0
1772265046583,0,0,1944740,0,0,3,0,0,3,0
1772265047361,0,0,1943560,0,0,3,0,0,3,0
1772265048126,0,0,1935520,0,0,3536,0,0,5332,0
1772265048830,0,0,1904404,0,0,9738,0,0,7941,9256
1772265049531,0,0,1939656,0,0,301,0,0,301,0
1772265050290,0,0,1969876,0,0,240,0,0,225,481
1772265050965,0,0,2032300,0,0,135,0,0,135,0
1772265051685,0,0,2052312,0,0,1,0,0,0,0
1772265052490,0,0,2050432,0,0,0,0,0,0,0
1772265053283,0,0,2059652,0,0,571,0,0,1734,0
1772265054049,0,0,2030060,0,0,7872,0,0,7139,2134
1772265054737,0,0,2008748,0,0,2556,0,0,2125,0
1772265055496,0,0,1928240,0,0,6238,0,0,6277,0
1772265056167,0,0,1925832,0,0,176,0,0,121,0
1772265056839,0,0,1994116,0,0,410,0,0,372,13335
1772265057514,0,0,2058168,0,0,29,0,0,31,10618
1772265058256,0,0,2057812,0,0,12,0,0,86,0
1772265058966,0,0,2068544,0,0,143,0,0,67,0
1772265059755,0,0,2067536,0,0,88,0,0,88,0
1772265060497,0,0,2028220,0,0,69,0,0,150,0
1772265061224,0,0,2063936,0,0,119,0,0,40,0
1772265061986,0,0,2064796,0,0,13,0,0,13,0
1772265062759,0,0,2063288,0,0,13,0,0,11,0
1772265063575,0,0,2063248,0,0,125,0,0,127,0
1772265064353,0,0,2061764,0,0,24,0,0,22,0
1772265065183,0,0,2061792,0,0,57,0,0,69,0
1772265065936,0,0,2060996,0,0,29,0,0,16,0
1772265066732,0,0,2060064,0,0,2,0,0,3,0
1772265067589,0,0,2059308,0,0,11,0,0,12,0
1772265068371,0,0,2059504,0,0,48,0,0,46,0
1772265069168,0,0,2058796,0,0,1,0,0,1,0
1772265070022,0,0,2057416,0,0,26,0,0,26,0
1772265070846,0,0,2056340,0,0,41,0,0,43,0
1772265071684,0,0,2056668,0,0,19,0,0,17,0
1772265072504,0,0,2055220,0,0,3,0,0,3,0
1772265073316,0,0,2054300,0,0,1567,0,0,1573,0
1772265074073,0,0,2048484,0,0,79,0,0,73,0
1772265074916,0,0,2048588,0,0,2,0,0,2,0
1772265075724,0,0,2047756,0,0,19,0,0,19,0
1772265076505,0,0,1927864,0,0,14913,0,0,14913,0
1772265077205,0,0,1954272,0,0,347,0,0,412,0
1772265077919,0,0,1975872,0,0,526,0,0,463,0
1772265078734,0,0,1972188,0,0,123,0,0,121,0
1772265079576,0,0,1966664,0,0,60,0,0,63,0
1772265080411,0,0,1963788,0,0,47,0,0,49,0
1772265081227,0,0,1928412,0,0,7,0,0,4510,0
1772265082003,0,0,1841816,0,0,22931,0,0,18429,0
1772265082667,0,0,1883836,0,0,223,0,0,222,0
1772265083334,0,0,1907372,0,0,78,0,0,84,0
1772265084020,0,0,1906136,0,0,83,0,0,75,0
1772265084807,0,0,1900504,0,0,81,0,0,92,0
1772265085560,0,0,1932204,0,0,106,0,0,93,11916
1772265086235,0,0,1962104,0,0,37,0,0,40,5186
1772265087043,0,0,1962120,0,0,219,0,0,221,0
1772265087806,0,0,1960868,0,0,12,0,0,6,0
1772265088549,0,0,1959764,0,0,2,0,0,3,0
1772265089305,0,0,1960408,0,0,2,0,0,4,0
1772265090044,0,0,1957852,0,0,18,0,0,15,0
1772265090795,0,0,1960244,0,0,51,0,0,51,3256
1772265091476,0,0,2010328,0,0,7,0,0,7,13259
1772265092210,0,0,1989996,0,0,2858,0,0,3613,0
1772265092852,0,0,1916716,0,0,8143,0,0,7421,0
1772265093567,0,0,1934368,0,0,288,0,0,246,0
1772265094411,0,0,1925104,0,0,219,0,0,220,0
1772265095280,0,0,1920436,0,0,5,0,0,4,0
1772265096132,0,0,1896168,0,0,6157,0,0,6167,0
1772265096907,0,0,1910808,0,0,842,0,0,827,0
1772265097735,0,0,1825652,0,0,6981,0,0,7049,0
1772265098425,0,0,1800496,0,0,494,0,0,572,0
1772265099113,0,0,1906524,0,0,311,0,0,160,15453
1772265099805,0,0,1928364,0,0,5,0,0,5,2830
1772265100583,0,0,1927128,0,0,3,0,0,4,0
1772265101390,0,0,1926128,0,0,1,0,0,1,0
1772265102205,0,0,1925968,0,0,1,0,0,1,0
1772265103044,0,0,1834084,0,0,9711,0,0,9752,0
1772265103712,0,0,1844948,0,0,756,0,0,725,0
1772265104416,0,0,1882588,0,0,504,0,0,493,0
1772265105200,0,0,1875148,0,0,71,0,0,79,0
1772265105975,0,0,1868484,0,0,291,0,0,306,0
1772265106707,0,0,1881228,0,0,55,0,0,33,3308
1772265107447,0,0,1920580,0,0,16,0,0,14,12794
1772265108197,0,0,1902976,0,0,2508,0,0,4811,8226
1772265108831,0,0,1841520,0,0,12903,0,0,10622,0
1772265109515,0,0,1871804,0,0,2404,0,0,2982,0
1772265110204,0,0,1884288,0,0,1187,0,0,586,0
1772265110975,0,0,1882668,0,0,27,0,0,27,0
1772265111812,0,0,1932008,0,0,27,0,0,27,277
1772265112552,0,0,1960700,0,0,29,0,0,29,8032
1772265113329,0,0,1960928,0,0,12,0,0,12,0
1772265114130,0,0,1962588,0,0,1,0,0,0,0
1772265114907,0,0,1961332,0,0,26,0,0,26,0
1772265115778,0,0,1960324,0,0,14,0,0,14,0
1772265116649,0,0,1960532,0,0,15,0,0,15,0
1772265117454,0,0,1961152,0,0,15,0,0,15,3511
1772265118158,0,0,2008560,0,0,0,0,0,1,11365
1772265119002,0,0,2009712,0,0,13,0,0,12,0
1772265119773,0,0,2008676,0,0,2,0,0,2,0
1772265120602,0,0,2007260,0,0,11,0,0,11,0
1772265121445,0,0,2009000,0,0,0,0,0,0,0
1772265122288,0,0,2009580,0,0,20,0,0,20,0
1772265123066,0,0,2009492,0,0,9,0,0,9,0
1772265123917,0,0,1928480,0,0,5089,0,0,5087,0
