ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772269983008,318,46,2220484,0,0,28,33,0,363,0,psi_data_20260228_173302.csv,922.0,218.0,636.0,0.0,44.0,43578.0,0.0,3269.0,81666.0,0.0,29984.0,0.0,0.0,18240.0,8166.673398636773,1.7810721613121034e-05
1772269983853,461,109,2205228,0,0,372,753,0,68,0,psi_data_20260228_173302.csv,571.0,197.0,779.0,0.0,400.0,24745.0,0.0,1903.0,82127.0,0.0,30355.0,143.0,0.0,-15256.0,5930.958890994624,1.7810721613121034e-05
1772269983863,461,109,2174288,0,0,374,762,0,18,0,psi_data_20260228_173302.csv,220.0,176.0,922.0,0.0,746.0,9532.0,0.0,868.0,82588.0,0.0,30728.0,0.0,0.0,-30940.0,1861.6629841805927,1.7810721613121034e-05
1772269984753,110,88,2201848,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,275.0,88.0,571.0,0.0,376.0,5493.0,0.0,824.0,65626.0,0.0,17538.0,-351.0,0.0,27560.0,1431.1655040565809,1.7810721613121034e-05
1772269984737,110,88,2223264,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,330.0,0.0,220.0,0.0,4.0,1778.0,0.0,794.0,44720.0,0.0,4019.0,0.0,0.0,21416.0,157.86661036519743,1.7810721613121034e-05
1772269985550,165,0,2226876,0,0,13,37,0,12,42,psi_data_20260228_173302.csv,359.0,35.0,275.0,0.0,15.0,1625.0,0.0,791.0,25591.0,0.0,2294.0,55.0,0.0,3612.0,165.8232995335613,1.7810721613121034e-05
1772269985634,165,0,2156124,0,0,13,37,0,12,42,psi_data_20260228_173302.csv,388.0,70.0,330.0,0.0,26.0,1472.0,0.0,776.0,10082.0,0.0,898.0,0.0,0.0,-70752.0,168.85575698861243,1.7810721613121034e-05
1772269986370,194,35,2224448,0,0,8,160,0,7,0,psi_data_20260228_173302.csv,240.0,58.0,359.0,0.0,21.0,1205.0,0.0,412.0,6127.0,0.0,860.0,29.0,0.0,68324.0,131.75950314188944,1.7810721613121034e-05
1772269986442,194,35,2175060,0,0,8,160,0,7,0,psi_data_20260228_173302.csv,92.0,46.0,388.0,0.0,16.0,938.0,0.0,46.0,2496.0,0.0,836.0,0.0,0.0,-49388.0,38.161062199548496,1.7810721613121034e-05
1772269987245,46,23,2202864,0,0,1,14,0,1,0,psi_data_20260228_173302.csv,137.0,23.0,240.0,0.0,9.0,874.0,0.0,45.0,2224.0,0.0,821.0,-148.0,0.0,27804.0,57.66339105704646,1.7810721613121034e-05
1772269987303,46,23,2203796,0,0,1,14,0,1,0,psi_data_20260228_173302.csv,186.0,0.0,92.0,0.0,2.0,810.0,0.0,44.0,1952.0,0.0,794.0,0.0,0.0,932.0,70.14841410560366,1.7810721613121034e-05
1772269988129,91,0,2213892,0,0,11,2,0,10,0,psi_data_20260228_173302.csv,450.0,256.0,137.0,0.0,12.0,736.0,0.0,42.0,1582.0,0.0,433.0,45.0,0.0,10096.0,70.32401203143908,1.7810721613121034e-05
1772269988176,95,0,2172196,0,0,11,2,0,26,0,psi_data_20260228_173302.csv,706.0,512.0,186.0,0.0,22.0,666.0,0.0,40.0,1216.0,0.0,70.0,4.0,0.0,-41696.0,67.65205097801089,1.7810721613121034e-05
1772269988940,355,256,2231856,0,0,18,28,0,23,0,psi_data_20260228_173302.csv,509.0,274.0,450.0,0.0,29.0,827.0,0.0,50.0,1461.0,0.0,86.0,260.0,0.0,59660.0,119.34054913648549,1.7810721613121034e-05
1772269989014,351,256,2176304,0,0,24,125,0,7,0,psi_data_20260228_173302.csv,316.0,36.0,706.0,0.0,42.0,984.0,0.0,66.0,1702.0,0.0,108.0,-4.0,0.0,-55552.0,147.91078392575403,1.7810721613121034e-05
1772269989825,158,18,2205348,0,0,9,97,0,0,0,psi_data_20260228_173302.csv,188.0,18.0,509.0,0.0,33.0,1096.0,0.0,74.0,1695.0,0.0,104.0,-193.0,0.0,29044.0,136.68162520323523,1.7810721613121034e-05
1772269989888,158,18,2168212,0,0,3,0,0,0,0,psi_data_20260228_173302.csv,60.0,0.0,316.0,0.0,12.0,1208.0,0.0,76.0,1688.0,0.0,94.0,0.0,0.0,-37136.0,121.03663357924975,1.7810721613121034e-05
1772269990762,30,0,2227436,0,0,5,3,0,4,0,psi_data_20260228_173302.csv,68.0,0.0,188.0,0.0,8.0,1147.0,0.0,70.0,1524.0,0.0,91.0,-128.0,0.0,59224.0,134.02300798071062,1.7810721613121034e-05
1772269990746,30,0,2213048,0,0,5,3,0,4,0,psi_data_20260228_173302.csv,76.0,0.0,60.0,0.0,10.0,1082.0,0.0,64.0,1360.0,0.0,88.0,0.0,0.0,-14388.0,145.4876856238963,1.7810721613121034e-05
1772269991620,38,0,2228832,0,0,2,3,0,2,0,psi_data_20260228_173302.csv,426.0,282.0,68.0,0.0,7.0,765.0,0.0,48.0,1352.0,0.0,89.0,8.0,0.0,15784.0,125.56711353507852,1.7810721613121034e-05
1772269991624,38,0,2232644,0,0,2,3,0,2,0,psi_data_20260228_173302.csv,776.0,564.0,76.0,0.0,4.0,452.0,0.0,26.0,1344.0,0.0,90.0,0.0,0.0,3812.0,64.13319474498556,1.7810721613121034e-05
1772269992473,388,282,2233304,0,0,270,7,0,17,0,psi_data_20260228_173302.csv,501.0,344.0,426.0,0.0,272.0,682.0,0.0,287.0,1641.0,0.0,349.0,350.0,0.0,660.0,143.30061642644122,1.7810721613121034e-05
1772269992418,388,282,2233300,0,0,270,7,0,19,0,psi_data_20260228_173302.csv,226.0,124.0,776.0,0.0,540.0,912.0,0.0,554.0,1934.0,0.0,608.0,0.0,0.0,-4.0,182.8398206122812,1.7810721613121034e-05
1772269993257,113,62,2211152,0,0,136,160,0,17,0,psi_data_20260228_173302.csv,114.0,62.0,501.0,0.0,406.0,995.0,0.0,685.0,1692.0,0.0,726.0,-275.0,0.0,-22148.0,174.72311429286555,1.7810721613121034e-05
1772269993253,113,62,2224256,0,0,136,160,0,15,0,psi_data_20260228_173302.csv,2.0,0.0,226.0,0.0,272.0,1078.0,0.0,816.0,1454.0,0.0,838.0,0.0,0.0,13104.0,164.82313753899263,1.7810721613121034e-05
1772269994152,1,0,2227004,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,1.0,0.0,114.0,0.0,136.0,1041.0,0.0,814.0,1297.0,0.0,829.0,-112.0,0.0,2748.0,171.73089413827392,1.7810721613121034e-05
1772269994169,1,0,2225592,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,0.0,0.0,2.0,0.0,0.0,1004.0,0.0,812.0,1140.0,0.0,826.0,0.0,0.0,-1412.0,178.11531845463978,1.7810721613121034e-05
1772269995037,0,0,2222680,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,59142.0,4716.0,1.0,0.0,2.0,616.0,0.0,544.0,1110.0,0.0,823.0,-1.0,0.0,-2912.0,150.22738321690252,1.7810721613121034e-05
1772269995048,0,0,2170644,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,120355.0,9494.0,0.0,0.0,4.0,228.0,0.0,276.0,1080.0,0.0,820.0,0.0,0.0,-52036.0,58.09647150672551,1.7810721613121034e-05
1772269995896,59142,4716,2078084,0,0,30921,57121,0,31525,0,psi_data_20260228_173302.csv,91543.0,7447.0,59142.0,0.0,30923.0,59257.0,0.0,31061.0,60184.0,0.0,31739.0,59142.0,0.0,-92560.0,24135.272639161714,1.7810721613121034e-05
1772269995990,61213,4778,1992044,0,0,32342,59336,0,33880,0,psi_data_20260228_173302.csv,65204.0,5812.0,120355.0,0.0,63263.0,120357.0,0.0,63267.0,121359.0,0.0,64079.0,2071.0,0.0,-86040.0,31082.169465788604,1.7810721613121034e-05
1772269996703,30330,2669,1812380,0,0,27793,30541,0,26631,52,psi_data_20260228_173302.csv,45302.0,4518.0,91543.0,0.0,60135.0,150686.0,0.0,91060.0,151301.0,0.0,91602.0,-30883.0,0.0,-179664.0,29598.439152540937,1.7810721613121034e-05
1772269996827,34874,3143,1777532,0,0,27000,29377,0,24767,52,psi_data_20260228_173302.csv,15401.0,2221.0,65204.0,0.0,54793.0,185559.0,0.0,118060.0,185787.0,0.0,118332.0,4544.0,0.0,-34848.0,26989.708762785893,1.7810721613121034e-05
1772269997465,10428,1375,1955852,0,0,2448,3882,0,1880,0,psi_data_20260228_173302.csv,31328.0,12866.0,45302.0,0.0,29448.0,195987.0,0.0,120506.0,196102.0,0.0,120644.0,-24446.0,0.0,178320.0,24850.90795725584,1.7810721613121034e-05
1772269997580,4973,846,1916664,0,0,2187,3451,0,1572,0,psi_data_20260228_173302.csv,56000.0,25408.0,15401.0,0.0,4635.0,200960.0,0.0,122691.0,200962.0,0.0,122695.0,-5455.0,0.0,-39188.0,23594.770417757158,1.7810721613121034e-05
1772269998186,26355,12020,1951384,0,0,1635,2990,0,1230,14446,psi_data_20260228_173302.csv,63551.0,27093.0,31328.0,0.0,3822.0,168173.0,0.0,93405.0,227316.0,0.0,124330.0,21382.0,0.0,34720.0,19987.511575147826,1.7810721613121034e-05
1772269998272,29645,13388,1920568,273,236,1407,2797,3,1226,14446,psi_data_20260228_173302.csv,83297.0,40158.0,56000.0,273.0,3042.0,136605.0,273.0,62470.0,256960.0,273.0,125737.0,3290.0,273.0,-30816.0,12106.49744145687,111.45178329663594
1772269998868,33906,13705,1955860,273,236,619,1349,3,492,12022,psi_data_20260228_173302.csv,85734.0,47424.0,63551.0,546.0,2026.0,140181.0,546.0,35296.0,290866.0,546.0,126354.0,4261.0,0.0,35292.0,12629.963432251167,140.97659380195097
1772269999013,49391,26453,1929136,0,0,568,1103,0,353,12022,psi_data_20260228_173302.csv,54888.0,28923.0,83297.0,273.0,1187.0,154698.0,546.0,8864.0,340257.0,546.0,126920.0,15485.0,-273.0,-26724.0,16170.313206614202,140.97659380195097
1772269999642,36343,20971,1910696,0,0,370,589,0,284,789,psi_data_20260228_173302.csv,27995.0,13430.0,85734.0,0.0,938.0,180613.0,546.0,6786.0,317458.0,546.0,96369.0,-13048.0,0.0,-18440.0,14636.949933871754,140.97659380195097
1772269999781,18545,7952,1879488,0,0,291,413,0,250,2528,psi_data_20260228_173302.csv,17156.0,9911.0,54888.0,0.0,661.0,194185.0,546.0,4890.0,274790.0,546.0,64318.0,-17798.0,0.0,-31208.0,10417.242791001288,140.97659380195097
1772270000344,9450,5478,1913452,0,0,53,95,0,51,1856,psi_data_20260228_173302.csv,36578.0,16485.0,27995.0,0.0,344.0,177280.0,546.0,3308.0,253910.0,546.0,36578.0,-9095.0,0.0,33964.0,14027.928210062539,140.97659380195097
1772270000509,7706,4433,1875416,0,0,220,578,0,248,3416,psi_data_20260228_173302.csv,95172.0,32277.0,17156.0,0.0,273.0,155341.0,273.0,2121.0,226742.0,546.0,9798.0,-1744.0,0.0,-38036.0,16617.454358796007,111.45178329663594
1772270001135,28872,12052,1916732,0,0,4518,8397,0,5280,11098,psi_data_20260228_173302.csv,176430.0,33614.0,36578.0,0.0,4738.0,150307.0,0.0,6020.0,245186.0,546.0,11868.0,21166.0,0.0,41316.0,16254.92643375135,0.0
1772270001346,66300,20225,1872888,0,378,7237,12634,5,11643,12542,psi_data_20260228_173302.csv,345533.0,35188.0,95172.0,0.0,11755.0,167216.0,0.0,12689.0,306513.0,546.0,16918.0,37428.0,0.0,-43844.0,21828.877897561946,0.0
1772270001957,110130,13389,1910684,4753,5397,14213,19170,201,13673,13705,psi_data_20260228_173302.csv,499147.0,51814.0,176430.0,4753.0,21450.0,241003.0,4753.0,26532.0,390288.0,5299.0,29496.0,43830.0,4753.0,37796.0,40422.99735752741,1940.404124574741
1772270002434,235403,21799,1905412,19200,10882,14162,31663,212,10483,11385,psi_data_20260228_173302.csv,418990.0,60083.0,345533.0,23953.0,28375.0,457861.0,23953.0,40403.0,596046.0,24226.0,42251.0,125273.0,14447.0,-5272.0,87156.99330384606,7689.039482709571
1772270002938,263744,30015,1992048,15985,6750,5939,31756,19,6031,8520,psi_data_20260228_173302.csv,250102.0,54938.0,499147.0,35185.0,20101.0,712155.0,39938.0,46289.0,825884.0,39938.0,47571.0,28341.0,-3215.0,86636.0,107578.15236143443,8728.236858992008
1772270003372,155246,30068,2006396,2062,1190,7661,30783,5,7651,6182,psi_data_20260228_173302.csv,168275.0,49802.0,418990.0,18047.0,13600.0,859695.0,42000.0,53730.0,931739.0,42000.0,54664.0,-108498.0,-13923.0,14348.0,93011.226104702,8449.888496305735
1772270003828,94856,24870,2026748,524,303,12609,29826,2,12147,8843,psi_data_20260228_173302.csv,131177.0,47394.0,250102.0,2586.0,20270.0,925679.0,42524.0,61821.0,990252.0,42524.0,66903.0,-60390.0,-1538.0,20352.0,79730.99304139304,8365.355836225179
1772270004083,73419,24932,2037948,0,0,9984,16603,0,8360,11972,psi_data_20260228_173302.csv,110716.0,46157.0,168275.0,524.0,22593.0,932798.0,42524.0,64568.0,1045126.0,42524.0,76596.0,-21437.0,-524.0,11200.0,78198.12383597618,8365.355836225179
1772270004512,57758,22462,1975524,0,0,7044,8927,0,6416,11493,psi_data_20260228_173302.csv,83047.0,42168.0,131177.0,0.0,17028.0,880426.0,37771.0,57399.0,1093434.0,42524.0,83587.0,-15661.0,0.0,-62424.0,86728.46177505206,8842.080126682107
1772270004727,52958,23695,1994316,0,0,5852,8669,0,5512,8279,psi_data_20260228_173302.csv,32871.0,18964.0,110716.0,0.0,12896.0,697981.0,18571.0,49089.0,1138686.0,42524.0,89219.0,-4800.0,0.0,18792.0,81233.63664989194,6365.002825346321
1772270005330,30089,18473,2036696,0,0,995,5273,0,859,0,psi_data_20260228_173302.csv,11585.0,1722.0,83047.0,0.0,6847.0,464326.0,2586.0,44145.0,1139903.0,42524.0,85696.0,-22869.0,0.0,42380.0,43822.61824522432,826.0573829946516
1772270005536,2782,491,2026884,0,0,688,4983,0,669,2607,psi_data_20260228_173302.csv,24991.0,3843.0,32871.0,0.0,1683.0,311862.0,524.0,37172.0,1076385.0,42524.0,79147.0,-27307.0,0.0,-9812.0,32348.053715795675,213.92210420299878
1772270006096,8803,1231,1982528,0,0,1787,5750,0,2725,16111,psi_data_20260228_173302.csv,81155.0,17046.0,11585.0,0.0,2475.0,225809.0,0.0,26350.0,975058.0,37771.0,66721.0,6021.0,0.0,-44356.0,28366.113807969356,0.0
1772270006285,16188,2612,1966144,0,0,2505,4802,0,4111,14944,psi_data_20260228_173302.csv,127966.0,28238.0,24991.0,0.0,4292.0,168578.0,0.0,18871.0,755843.0,18571.0,55064.0,7385.0,0.0,-16384.0,23051.00538082168,0.0
1772270007001,64967,14434,1844896,88,79,18925,20606,5,17809,11333,psi_data_20260228_173302.csv,114045.0,29131.0,81155.0,88.0,21430.0,175787.0,88.0,30752.0,557066.0,2674.0,68050.0,48779.0,88.0,-121248.0,25010.854534914837,35.92584956081994
1772270007074,62999,13804,1827540,432,392,17985,19557,5,16983,9893,psi_data_20260228_173302.csv,95837.0,29961.0,127966.0,520.0,36910.0,185828.0,520.0,42885.0,464819.0,1044.0,78374.0,-1968.0,344.0,-17356.0,27154.65248289269,172.8012345634911
1772270007855,51046,15327,1901024,344,313,4991,6709,0,6668,900,psi_data_20260228_173302.csv,53199.0,16306.0,114045.0,776.0,22976.0,206785.0,864.0,46881.0,421009.0,864.0,70756.0,-11953.0,-88.0,73484.0,28340.395829392888,194.0556621178573
1772270007896,44791,14634,1884744,0,0,5170,6877,0,5991,900,psi_data_20260228_173302.csv,17030.0,3410.0,95837.0,344.0,10161.0,248794.0,864.0,51363.0,392381.0,864.0,65942.0,-6255.0,-344.0,-16280.0,23768.247589308507,194.0556621178573
1772270008661,8408,1672,1899484,0,0,1750,1526,0,17,0,psi_data_20260228_173302.csv,8897.0,1738.0,53199.0,0.0,6920.0,248399.0,864.0,51326.0,343031.0,864.0,60648.0,-36383.0,0.0,14740.0,23877.108262238744,194.0556621178573
1772270008661,8622,1738,1902256,0,0,2149,2171,0,15,0,psi_data_20260228_173302.csv,552.0,0.0,17030.0,0.0,3899.0,240833.0,864.0,50970.0,298695.0,864.0,56945.0,214.0,0.0,2772.0,25611.67931563,194.0556621178573
1772270009500,275,0,1937664,0,0,127,846,0,118,9972,psi_data_20260228_173302.csv,319.0,0.0,8897.0,0.0,2276.0,176141.0,776.0,32172.0,268881.0,864.0,56077.0,-8347.0,0.0,35408.0,26664.46620817057,202.2856066720187
1772270009516,277,0,1924384,0,0,127,846,0,118,10942,psi_data_20260228_173302.csv,82.0,0.0,552.0,0.0,254.0,113419.0,344.0,14314.0,266376.0,864.0,55516.0,2.0,0.0,-13280.0,22861.037766616606,140.43741191956883
1772270010253,42,0,1959448,0,0,43,52,0,44,5723,psi_data_20260228_173302.csv,202.0,0.0,319.0,0.0,170.0,62415.0,0.0,9366.0,257615.0,864.0,53772.0,-235.0,0.0,35064.0,17332.9115240344,0.0
1772270010285,40,0,1928888,0,0,43,52,0,44,4753,psi_data_20260228_173302.csv,324.0,0.0,82.0,0.0,86.0,17664.0,0.0,4239.0,241467.0,864.0,51310.0,-2.0,0.0,-30560.0,4317.088139012786,0.0
1772270011119,162,0,1959448,0,0,26,26,0,23,0,psi_data_20260228_173302.csv,262.0,0.0,202.0,0.0,69.0,9418.0,0.0,2515.0,176662.0,776.0,32411.0,122.0,0.0,30560.0,3456.522105624614,0.0
1772270011085,162,0,1966116,0,0,26,26,0,23,0,psi_data_20260228_173302.csv,200.0,0.0,324.0,0.0,52.0,958.0,0.0,392.0,113825.0,344.0,14452.0,0.0,0.0,6668.0,105.11454072432015,0.0
1772270011903,100,0,1956300,0,0,27,27,0,25,0,psi_data_20260228_173302.csv,659.0,5.0,262.0,0.0,53.0,783.0,0.0,292.0,62879.0,0.0,9488.0,-62.0,0.0,-9816.0,89.88826400047736,0.0
1772270011949,100,0,1923296,0,0,27,27,0,25,0,psi_data_20260228_173302.csv,1118.0,10.0,200.0,0.0,54.0,606.0,0.0,192.0,18188.0,0.0,4345.0,0.0,0.0,-33004.0,54.122084263458966,0.0
1772270012757,559,5,1944336,0,0,154,656,0,144,0,psi_data_20260228_173302.csv,599.0,5.0,659.0,0.0,181.0,1123.0,0.0,303.0,10339.0,0.0,2749.0,459.0,0.0,21040.0,187.8195055676684,0.0
1772270012828,559,5,1921624,0,0,154,656,0,144,0,psi_data_20260228_173302.csv,80.0,0.0,1118.0,0.0,308.0,1642.0,0.0,414.0,2276.0,0.0,754.0,0.0,0.0,-22712.0,222.75068276366562,0.0
1772270013636,40,0,1939276,0,0,8,8,0,7,0,psi_data_20260228_173302.csv,56.0,0.0,599.0,0.0,162.0,1520.0,0.0,396.0,2041.0,0.0,635.0,-519.0,0.0,17652.0,239.89136431243247,0.0
1772270013722,40,0,1930700,0,0,8,8,0,7,0,psi_data_20260228_173302.csv,38.0,0.0,80.0,0.0,16.0,1398.0,0.0,378.0,1804.0,0.0,516.0,0.0,0.0,-8576.0,253.94015043906413,0.0
1772270014561,16,0,1960024,0,0,4,4,0,4,0,psi_data_20260228_173302.csv,268.0,2.0,56.0,0.0,12.0,1314.0,0.0,355.0,1778.0,0.0,477.0,-24.0,0.0,29324.0,264.82144929181095,0.0
1772270014637,22,0,1922696,0,0,4,4,0,4,0,psi_data_20260228_173302.csv,486.0,4.0,38.0,0.0,8.0,1236.0,0.0,332.0,1760.0,0.0,438.0,6.0,0.0,-37328.0,273.600438605306,0.0
1772270015412,246,2,1932184,0,0,109,110,0,110,3018,psi_data_20260228_173302.csv,579.0,238.0,268.0,0.0,113.0,923.0,0.0,287.0,1844.0,0.0,521.0,224.0,0.0,9488.0,216.77123119013058,0.0
1772270015491,240,2,1922480,0,0,109,110,0,110,3568,psi_data_20260228_173302.csv,678.0,472.0,486.0,0.0,218.0,604.0,0.0,242.0,1922.0,0.0,604.0,-6.0,0.0,-9704.0,110.68272978061049,0.0
1772270016305,339,236,1987532,0,0,3,137,0,36,15054,psi_data_20260228_173302.csv,407.0,236.0,579.0,0.0,112.0,903.0,0.0,237.0,2161.0,0.0,580.0,99.0,0.0,65052.0,141.049991155684,0.0
1772270016257,339,236,1987568,0,0,39,137,0,38,15409,psi_data_20260228_173302.csv,136.0,0.0,678.0,0.0,42.0,1202.0,0.0,268.0,2400.0,0.0,592.0,0.0,0.0,36.0,146.89951215604077,0.0
1772270017096,68,0,2010896,0,0,66,62,0,27,6806,psi_data_20260228_173302.csv,91.0,0.0,407.0,0.0,105.0,1254.0,0.0,330.0,1909.0,0.0,504.0,-271.0,0.0,23328.0,134.89254984992937,0.0
1772270017095,68,0,1977716,0,0,30,62,0,25,7001,psi_data_20260228_173302.csv,46.0,0.0,136.0,0.0,96.0,1300.0,0.0,356.0,1418.0,0.0,380.0,0.0,0.0,-33180.0,122.91406213969974,0.0
1772270017934,23,0,2015052,0,0,6,9,0,4,0,psi_data_20260228_173302.csv,52.0,0.0,91.0,0.0,36.0,1077.0,0.0,253.0,1401.0,0.0,378.0,-45.0,0.0,37336.0,144.15096255321058,0.0
1772270017988,23,0,1962648,0,0,6,9,0,4,0,psi_data_20260228_173302.csv,58.0,0.0,46.0,0.0,12.0,860.0,0.0,150.0,1384.0,0.0,376.0,0.0,0.0,-52404.0,152.89299091745687,0.0
1772270018802,29,0,2020040,0,0,5,13,0,4,0,psi_data_20260228_173302.csv,60.0,0.0,52.0,0.0,11.0,550.0,0.0,152.0,1397.0,0.0,377.0,6.0,0.0,57392.0,123.00514896413105,0.0
1772270018892,29,0,1986988,0,0,5,13,0,4,0,psi_data_20260228_173302.csv,64.0,1.0,58.0,0.0,10.0,240.0,0.0,118.0,1404.0,0.0,378.0,0.0,0.0,-33052.0,21.854061522379077,0.0
1772270019672,31,0,2018924,0,0,7,7,0,7,0,psi_data_20260228_173302.csv,47.0,2.0,60.0,0.0,12.0,203.0,0.0,59.0,1189.0,0.0,276.0,2.0,0.0,31936.0,17.06946606343905,0.0
1772270019754,33,1,1970596,0,0,7,7,0,7,0,psi_data_20260228_173302.csv,26.0,1.0,64.0,0.0,14.0,168.0,0.0,36.0,982.0,0.0,174.0,2.0,0.0,-48328.0,4.14728887642465,0.0
1772270020539,14,1,2000912,0,0,2,2,0,2,0,psi_data_20260228_173302.csv,16.0,0.0,47.0,0.0,9.0,159.0,0.0,32.0,657.0,0.0,173.0,-19.0,0.0,30316.0,6.978538888950099,0.0
1772270020647,12,0,1956988,0,0,2,2,0,3,0,psi_data_20260228_173302.csv,8.0,0.0,26.0,0.0,4.0,148.0,0.0,28.0,330.0,0.0,136.0,-2.0,0.0,-43924.0,9.179687995315803,0.0
1772270021450,4,0,2007940,0,0,4,2,0,4,0,psi_data_20260228_173302.csv,362.0,5.0,16.0,0.0,6.0,123.0,0.0,27.0,266.0,0.0,74.0,-8.0,0.0,50952.0,12.045746345697385,0.0
1772270021518,4,0,1943048,0,0,4,2,0,69,0,psi_data_20260228_173302.csv,716.0,10.0,8.0,0.0,8.0,98.0,0.0,26.0,202.0,0.0,48.0,0.0,0.0,-64892.0,12.816656026115082,0.0
1772270022325,358,5,2012000,0,0,112,152,0,113,0,psi_data_20260228_173302.csv,378.0,5.0,362.0,0.0,116.0,425.0,0.0,131.0,537.0,0.0,154.0,354.0,0.0,68952.0,141.08212739992652,0.0
1772270022379,358,5,1977768,0,0,113,153,0,47,0,psi_data_20260228_173302.csv,40.0,0.0,716.0,0.0,225.0,750.0,0.0,237.0,872.0,0.0,261.0,0.0,0.0,-34232.0,180.52700630382088,0.0
1772270023218,20,0,2026320,0,0,5,130,0,11,0,psi_data_20260228_173302.csv,46.0,0.0,378.0,0.0,118.0,756.0,0.0,240.0,863.0,0.0,261.0,-338.0,0.0,48552.0,179.8043381151293,0.0
1772270023177,20,0,2028748,0,0,5,131,0,11,0,psi_data_20260228_173302.csv,52.0,0.0,40.0,0.0,10.0,764.0,0.0,243.0,854.0,0.0,261.0,0.0,0.0,2428.0,178.81685231455768,0.0
1772270024067,26,0,2005288,0,0,11,10,0,0,0,psi_data_20260228_173302.csv,118.0,21.0,46.0,0.0,16.0,786.0,0.0,250.0,849.0,0.0,265.0,6.0,0.0,-23460.0,175.98522666695487,0.0
1772270024064,26,0,2026608,0,0,10,10,0,0,0,psi_data_20260228_173302.csv,184.0,42.0,52.0,0.0,21.0,808.0,0.0,256.0,842.0,0.0,268.0,0.0,0.0,21320.0,173.01406495336144,0.0
1772270024924,92,21,2025716,0,0,14,14,0,14,0,psi_data_20260228_173302.csv,92.0,21.0,118.0,0.0,24.0,542.0,0.0,158.0,920.0,0.0,280.0,66.0,0.0,-892.0,134.02935003829626,0.0
1772270024934,92,21,1978652,0,0,14,14,0,14,0,psi_data_20260228_173302.csv,0.0,0.0,184.0,0.0,28.0,276.0,0.0,59.0,1000.0,0.0,292.0,0.0,0.0,-47064.0,35.73233836489914,0.0
1772270025789,0,0,2028364,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,38.0,0.0,92.0,0.0,14.0,256.0,0.0,54.0,996.0,0.0,288.0,-92.0,0.0,49712.0,39.38866171489548,0.0
1772270025811,0,0,2029092,0,0,0,0,0,1,0,psi_data_20260228_173302.csv,76.0,0.0,0.0,0.0,0.0,236.0,0.0,49.0,992.0,0.0,284.0,0.0,0.0,728.0,42.420121071145424,0.0
1772270026670,38,0,2015224,0,0,18,8,0,19,0,psi_data_20260228_173302.csv,59.0,0.0,38.0,0.0,18.0,248.0,0.0,56.0,672.0,0.0,190.0,38.0,0.0,-13868.0,41.94599708780968,0.0
1772270026656,38,0,2026924,0,0,18,8,0,20,0,psi_data_20260228_173302.csv,42.0,0.0,76.0,0.0,36.0,260.0,0.0,64.0,352.0,0.0,95.0,0.0,0.0,11700.0,41.35053411614462,0.0
1772270027513,21,0,2046964,0,0,4,14,0,3,0,psi_data_20260228_173302.csv,91.0,0.0,59.0,0.0,22.0,189.0,0.0,54.0,353.0,0.0,94.0,-17.0,0.0,20040.0,34.17455200912445,0.0
1772270027515,21,0,2046328,0,0,4,14,0,3,0,psi_data_20260228_173302.csv,140.0,0.0,42.0,0.0,8.0,118.0,0.0,44.0,354.0,0.0,93.0,0.0,0.0,-636.0,17.02547126195329,0.0
1772270028385,70,0,2006368,0,0,11,9,0,11,0,psi_data_20260228_173302.csv,295.0,22.0,91.0,0.0,15.0,188.0,0.0,55.0,398.0,0.0,93.0,49.0,0.0,-39960.0,23.576824885701356,0.0
1772270028371,70,0,2012680,0,0,11,9,0,11,0,psi_data_20260228_173302.csv,450.0,44.0,140.0,0.0,22.0,258.0,0.0,66.0,442.0,0.0,94.0,0.0,0.0,6312.0,22.25308978600027,0.0
1772270029182,225,22,2055756,0,0,12,63,0,10,0,psi_data_20260228_173302.csv,225.0,22.0,295.0,0.0,23.0,445.0,0.0,60.0,575.0,0.0,92.0,155.0,0.0,43076.0,77.13213773576442,0.0
1772270029297,225,22,2018236,0,0,12,63,0,10,0,psi_data_20260228_173302.csv,0.0,0.0,450.0,0.0,24.0,632.0,0.0,54.0,708.0,0.0,90.0,0.0,0.0,-37520.0,95.24844708281289,0.0
1772270030024,0,0,2054632,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,41.0,0.0,225.0,0.0,12.0,611.0,0.0,50.0,708.0,0.0,90.0,-225.0,0.0,36396.0,99.26815537566708,0.0
1772270030207,0,0,2048248,0,0,0,0,0,0,0,psi_data_20260228_173302.csv,82.0,0.0,0.0,0.0,0.0,590.0,0.0,46.0,708.0,0.0,90.0,0.0,0.0,-6384.0,102.98867254066222,0.0
